subject,predicate,object,latitude,longitude,timestamp,source,CID
ENM35002,move to,LOC_적북측접근로,21.37343831,-157.73339408,2026-08-03T22:00:07.792Z,UAV 4,3
ENM35001,move to,LOC_적북측접근로,21.37317267,-157.73367266,2026-08-03T22:00:07.792Z,UAV 4,3
ENGAZ002,move to,LOC_적북측접근로,21.37361358,-157.73375473,2026-08-03T22:00:07.792Z,UAV 4,3
ENGAZ001,move to,LOC_적북측접근로,21.37349435,-157.73342761,2026-08-03T22:00:07.792Z,UAV 4,3
ENM35002,move to,LOC_적북측접근로,21.37343831,-157.73339408,2026-08-03T22:00:07.792Z,UAV 4,3
ENM35001,move to,LOC_적북측접근로,21.37317267,-157.73367266,2026-08-03T22:00:07.792Z,UAV 4,3
ENGAZ002,move to,LOC_적북측접근로,21.37361358,-157.73375473,2026-08-03T22:00:07.792Z,UAV 4,3
ENGAZ001,move to,LOC_적북측접근로,21.37344467,-157.73361846,2026-08-03T22:00:10.148Z,UAV 4,3
ENM35002,move to,LOC_적북측접근로,21.37337820,-157.73363204,2026-08-03T22:00:10.148Z,UAV 4,3
ENM35001,move to,LOC_적북측접근로,21.37311824,-157.73391102,2026-08-03T22:00:10.148Z,UAV 4,3
ENGAZ002,move to,LOC_적북측접근로,21.37355338,-157.73396528,2026-08-03T22:00:10.148Z,UAV 4,3
ENMORT002,none,,21.37448557,-157.73696566,2026-08-03T22:00:10.148Z,UAV 4,3
ENMORT003,FFE-on-Location,LOC_아군포병진지,21.37448817,-157.73726715,2026-08-03T22:00:10.148Z,UAV 4,3
ENCAESAR002,move to,LOC_북측예비방어선,21.37554417,-157.73582797,2026-08-03T22:00:14.125Z,UAV 4,3
ENCAESAR003,move to,LOC_적북측접근로,21.37542791,-157.73565143,2026-08-03T22:00:14.125Z,UAV 4,3
ENMIM001,move to,LOC_적북측접근로,21.37542665,-157.73572499,2026-08-03T22:00:14.125Z,UAV 4,3
FRT69003,move to,LOC_중앙킬존남측,21.38103505,-157.73401273,2026-08-03T22:00:28.666Z,UAV 4,3
FRT69003,move to,LOC_중앙킬존남측,21.38103505,-157.73401273,2026-08-03T22:00:28.666Z,UAV 4,3
FRT69003,move to,LOC_중앙킬존남측,21.38103505,-157.73401273,2026-08-03T22:00:28.666Z,UAV 4,3
FRAHS001,move to,LOC_목표A남측,21.38508865,-157.73876683,2026-08-03T22:00:47.047Z,UAV 4,3
FRAHS001,move to,LOC_목표A남측,21.38508865,-157.73876683,2026-08-03T22:00:47.047Z,UAV 4,3
FRAHS001,move to,LOC_목표A남측,21.38508865,-157.73876683,2026-08-03T22:00:47.047Z,UAV 4,3
FRT69002,move to,LOC_중앙킬존남측,21.38072278,-157.73403057,2026-08-03T22:03:40.766Z,UAV 4,3
FRT69001,move to,LOC_중앙킬존남측,21.38090613,-157.73399398,2026-08-03T22:03:40.766Z,UAV 4,3
FRT69003,move to,LOC_중앙킬존남측,21.38103505,-157.73401265,2026-08-03T22:03:40.766Z,UAV 4,3
FRT69002,move to,LOC_중앙킬존남측,21.38072278,-157.73403057,2026-08-03T22:03:40.766Z,UAV 4,3
FRT69001,move to,LOC_중앙킬존남측,21.38090613,-157.73399398,2026-08-03T22:03:40.766Z,UAV 4,3
FRT69003,move to,LOC_중앙킬존남측,21.38103505,-157.73401265,2026-08-03T22:03:40.766Z,UAV 4,3
FRT69002,move to,LOC_중앙킬존남측,21.38072278,-157.73403057,2026-08-03T22:03:40.766Z,UAV 4,3
FRT69001,move to,LOC_중앙킬존남측,21.38090613,-157.73399398,2026-08-03T22:03:40.766Z,UAV 4,3
FRT69003,move to,LOC_중앙킬존남측,21.38103505,-157.73401265,2026-08-03T22:03:40.766Z,UAV 4,3
FRT69002,move to,LOC_중앙킬존남측,21.38072278,-157.73403057,2026-08-03T22:03:40.766Z,UAV 4,3
FRT69001,move to,LOC_중앙킬존남측,21.38090613,-157.73399398,2026-08-03T22:03:40.766Z,UAV 4,3
FRT69003,move to,LOC_중앙킬존남측,21.38103505,-157.73401265,2026-08-03T22:03:40.766Z,UAV 4,3
FRT69002,move to,LOC_중앙킬존남측,21.38072278,-157.73403057,2026-08-03T22:03:42.836Z,UAV 4,3
FRT69001,move to,LOC_중앙킬존남측,21.38090613,-157.73399398,2026-08-03T22:03:42.836Z,UAV 4,3
FRT69003,move to,LOC_중앙킬존남측,21.38103505,-157.73401265,2026-08-03T22:03:42.836Z,UAV 4,3
FRT69002,move to,LOC_중앙킬존남측,21.38072278,-157.73403057,2026-08-03T22:03:42.836Z,UAV 4,3
FRT69001,move to,LOC_중앙킬존남측,21.38090613,-157.73399398,2026-08-03T22:03:42.836Z,UAV 4,3
FRT69003,move to,LOC_중앙킬존남측,21.38103505,-157.73401265,2026-08-03T22:03:42.836Z,UAV 4,3
FRT69002,move to,LOC_중앙킬존남측,21.38072278,-157.73403057,2026-08-03T22:03:42.836Z,UAV 4,3
FRT69001,move to,LOC_중앙킬존남측,21.38090613,-157.73399398,2026-08-03T22:03:42.836Z,UAV 4,3
FRT69003,move to,LOC_중앙킬존남측,21.38103505,-157.73401265,2026-08-03T22:03:42.836Z,UAV 4,3
FRT69002,move to,LOC_중앙킬존남측,21.38072278,-157.73403057,2026-08-03T22:03:44.930Z,UAV 4,3
FRT69001,move to,LOC_중앙킬존남측,21.38090613,-157.73399398,2026-08-03T22:03:44.930Z,UAV 4,3
FRT69003,move to,LOC_중앙킬존남측,21.38103505,-157.73401265,2026-08-03T22:03:44.930Z,UAV 4,3
FRT69004,move to,LOC_중앙킬존남측,21.38075374,-157.73402794,2026-08-03T22:03:44.930Z,UAV 4,3
FRT69002,move to,LOC_중앙킬존남측,21.38072278,-157.73403057,2026-08-03T22:03:44.930Z,UAV 4,3
FRT69001,move to,LOC_중앙킬존남측,21.38090613,-157.73399398,2026-08-03T22:03:44.930Z,UAV 4,3
FRT69003,move to,LOC_중앙킬존남측,21.38103505,-157.73401265,2026-08-03T22:03:44.930Z,UAV 4,3
FRT69004,move to,LOC_중앙킬존남측,21.38075374,-157.73402794,2026-08-03T22:03:44.930Z,UAV 4,3
FRT69002,move to,LOC_중앙킬존남측,21.38072278,-157.73403057,2026-08-03T22:03:44.930Z,UAV 4,3
FRT69001,move to,LOC_중앙킬존남측,21.38090613,-157.73399398,2026-08-03T22:03:44.930Z,UAV 4,3
FRT69003,move to,LOC_중앙킬존남측,21.38103505,-157.73401265,2026-08-03T22:03:44.930Z,UAV 4,3
FRT69004,move to,LOC_중앙킬존남측,21.38075374,-157.73402794,2026-08-03T22:03:44.930Z,UAV 4,3
FRT69002,move to,LOC_중앙킬존남측,21.38072278,-157.73403057,2026-08-03T22:03:44.930Z,UAV 4,3
FRT69001,move to,LOC_중앙킬존남측,21.38090613,-157.73399398,2026-08-03T22:03:44.930Z,UAV 4,3
FRT69003,move to,LOC_중앙킬존남측,21.38103505,-157.73401265,2026-08-03T22:03:44.930Z,UAV 4,3
FRT69004,move to,LOC_중앙킬존남측,21.38075374,-157.73402794,2026-08-03T22:03:44.930Z,UAV 4,3
FRZPU001,none,,21.38648350,-157.73892035,2026-08-03T22:03:59.168Z,UAV 4,1
FRZPU001,none,,21.38648350,-157.73892035,2026-08-03T22:03:59.168Z,UAV 4,1
FRZPU001,none,,21.38648350,-157.73892035,2026-08-03T22:03:59.168Z,UAV 4,1
FRZPU001,none,,21.38648350,-157.73892035,2026-08-03T22:03:59.168Z,UAV 4,1
FRZPU001,none,,21.38648350,-157.73892035,2026-08-03T22:04:01.277Z,UAV 4,1
FRZPU001,none,,21.38648350,-157.73892035,2026-08-03T22:04:01.277Z,UAV 4,1
FRZPU001,none,,21.38648350,-157.73892035,2026-08-03T22:04:01.277Z,UAV 4,1
FRINF020,move to,LOC_중앙킬존,21.38514423,-157.74209370,2026-08-03T22:04:07.429Z,UAV 4,1
FRINF008,move to,LOC_중앙킬존,21.38514944,-157.74212304,2026-08-03T22:04:07.429Z,UAV 4,1
FRINF017,move to,LOC_중앙킬존,21.38506747,-157.74198483,2026-08-03T22:04:07.429Z,UAV 4,1
FRINF015,move to,LOC_중앙킬존,21.38524885,-157.74216205,2026-08-03T22:04:07.429Z,UAV 4,1
FRINF005,move to,LOC_중앙킬존,21.38519526,-157.74203557,2026-08-03T22:04:07.429Z,UAV 4,1
FRINF012,move to,LOC_중앙킬존,21.38526285,-157.74204690,2026-08-03T22:04:07.429Z,UAV 4,1
FRINF022,move to,LOC_중앙킬존,21.38520981,-157.74216390,2026-08-03T22:04:07.429Z,UAV 4,1
FRINF002,move to,LOC_중앙킬존,21.38526942,-157.74193084,2026-08-03T22:04:07.429Z,UAV 4,1
FRINF023,move to,LOC_중앙킬존,21.38524868,-157.74184973,2026-08-03T22:04:07.429Z,UAV 4,1
FRINF021,move to,LOC_중앙킬존,21.38513499,-157.74202925,2026-08-03T22:04:07.429Z,UAV 4,1
FRINF013,move to,LOC_중앙킬존,21.38521206,-157.74199283,2026-08-03T22:04:07.429Z,UAV 4,1
FRINF001,move to,LOC_중앙킬존,21.38525656,-157.74217985,2026-08-03T22:04:07.429Z,UAV 4,1
FRINF011,move to,LOC_중앙킬존,21.38526428,-157.74191510,2026-08-03T22:04:07.429Z,UAV 4,1
FRINF009,move to,LOC_중앙킬존,21.38512274,-157.74193740,2026-08-03T22:04:07.429Z,UAV 4,1
FRINF019,move to,LOC_중앙킬존,21.38505975,-157.74206912,2026-08-03T22:04:07.429Z,UAV 4,1
FRINF006,move to,LOC_중앙킬존,21.38529132,-157.74188697,2026-08-03T22:04:07.429Z,UAV 4,1
FRINF003,move to,LOC_중앙킬존,21.38517671,-157.74223556,2026-08-03T22:04:07.429Z,UAV 4,1
FRINF024,move to,LOC_중앙킬존,21.38516665,-157.74222805,2026-08-03T22:04:07.429Z,UAV 4,1
FRINF018,move to,LOC_중앙킬존,21.38516463,-157.74195845,2026-08-03T22:04:07.429Z,UAV 4,1
FRINF004,move to,LOC_중앙킬존,21.38523358,-157.74219072,2026-08-03T22:04:07.429Z,UAV 4,1
FRINF025,move to,LOC_중앙킬존,21.38514963,-157.74210990,2026-08-03T22:04:07.429Z,UAV 4,1
FRINF007,move to,LOC_중앙킬존,21.38521845,-157.74187870,2026-08-03T22:04:07.429Z,UAV 4,1
FRINF014,move to,LOC_중앙킬존,21.38527233,-157.74189010,2026-08-03T22:04:07.429Z,UAV 4,1
FRINF020,move to,LOC_중앙킬존,21.38514423,-157.74209370,2026-08-03T22:04:07.429Z,UAV 4,1
FRINF008,move to,LOC_중앙킬존,21.38514944,-157.74212304,2026-08-03T22:04:07.429Z,UAV 4,1
FRINF017,move to,LOC_중앙킬존,21.38506747,-157.74198483,2026-08-03T22:04:07.429Z,UAV 4,1
FRINF015,move to,LOC_중앙킬존,21.38524885,-157.74216205,2026-08-03T22:04:07.429Z,UAV 4,1
FRINF005,move to,LOC_중앙킬존,21.38519526,-157.74203557,2026-08-03T22:04:07.429Z,UAV 4,1
FRINF012,move to,LOC_중앙킬존,21.38526285,-157.74204690,2026-08-03T22:04:07.429Z,UAV 4,1
FRINF022,move to,LOC_중앙킬존,21.38520981,-157.74216390,2026-08-03T22:04:07.429Z,UAV 4,1
FRINF002,move to,LOC_중앙킬존,21.38526942,-157.74193084,2026-08-03T22:04:07.429Z,UAV 4,1
FRINF023,move to,LOC_중앙킬존,21.38524868,-157.74184973,2026-08-03T22:04:07.429Z,UAV 4,1
FRINF021,move to,LOC_중앙킬존,21.38513499,-157.74202925,2026-08-03T22:04:07.429Z,UAV 4,1
FRINF013,move to,LOC_중앙킬존,21.38521206,-157.74199283,2026-08-03T22:04:07.429Z,UAV 4,1
FRINF001,move to,LOC_중앙킬존,21.38525656,-157.74217985,2026-08-03T22:04:07.429Z,UAV 4,1
FRINF011,move to,LOC_중앙킬존,21.38526428,-157.74191510,2026-08-03T22:04:07.429Z,UAV 4,1
FRINF009,move to,LOC_중앙킬존,21.38512274,-157.74193740,2026-08-03T22:04:07.429Z,UAV 4,1
FRINF019,move to,LOC_중앙킬존,21.38505975,-157.74206912,2026-08-03T22:04:07.429Z,UAV 4,1
FRINF006,move to,LOC_중앙킬존,21.38529132,-157.74188697,2026-08-03T22:04:07.429Z,UAV 4,1
FRINF003,move to,LOC_중앙킬존,21.38517671,-157.74223556,2026-08-03T22:04:07.429Z,UAV 4,1
FRINF024,move to,LOC_중앙킬존,21.38516665,-157.74222805,2026-08-03T22:04:07.429Z,UAV 4,1
FRINF018,move to,LOC_중앙킬존,21.38516463,-157.74195845,2026-08-03T22:04:07.429Z,UAV 4,1
FRINF004,move to,LOC_중앙킬존,21.38523358,-157.74219072,2026-08-03T22:04:07.429Z,UAV 4,1
FRINF025,move to,LOC_중앙킬존,21.38514963,-157.74210990,2026-08-03T22:04:07.429Z,UAV 4,1
FRINF007,move to,LOC_중앙킬존,21.38521845,-157.74187870,2026-08-03T22:04:07.429Z,UAV 4,1
FRINF014,move to,LOC_중앙킬존,21.38527233,-157.74189010,2026-08-03T22:04:07.429Z,UAV 4,1
FRINF020,move to,LOC_중앙킬존,21.38514423,-157.74209370,2026-08-03T22:04:07.429Z,UAV 4,1
FRINF008,move to,LOC_중앙킬존,21.38514944,-157.74212304,2026-08-03T22:04:07.429Z,UAV 4,1
FRINF017,move to,LOC_중앙킬존,21.38506747,-157.74198483,2026-08-03T22:04:07.429Z,UAV 4,1
FRINF015,move to,LOC_중앙킬존,21.38524885,-157.74216205,2026-08-03T22:04:07.429Z,UAV 4,1
FRINF005,move to,LOC_중앙킬존,21.38519526,-157.74203557,2026-08-03T22:04:07.429Z,UAV 4,1
FRINF012,move to,LOC_중앙킬존,21.38526285,-157.74204690,2026-08-03T22:04:07.429Z,UAV 4,1
FRINF022,move to,LOC_중앙킬존,21.38520981,-157.74216390,2026-08-03T22:04:07.429Z,UAV 4,1
FRINF002,move to,LOC_중앙킬존,21.38526942,-157.74193084,2026-08-03T22:04:07.429Z,UAV 4,1
FRINF023,move to,LOC_중앙킬존,21.38524868,-157.74184973,2026-08-03T22:04:07.429Z,UAV 4,1
FRINF021,move to,LOC_중앙킬존,21.38513499,-157.74202925,2026-08-03T22:04:07.429Z,UAV 4,1
FRINF013,move to,LOC_중앙킬존,21.38521206,-157.74199283,2026-08-03T22:04:07.429Z,UAV 4,1
FRINF001,move to,LOC_중앙킬존,21.38525656,-157.74217985,2026-08-03T22:04:07.429Z,UAV 4,1
FRINF011,move to,LOC_중앙킬존,21.38526428,-157.74191510,2026-08-03T22:04:07.429Z,UAV 4,1
FRINF009,move to,LOC_중앙킬존,21.38512274,-157.74193740,2026-08-03T22:04:07.429Z,UAV 4,1
FRINF019,move to,LOC_중앙킬존,21.38505975,-157.74206912,2026-08-03T22:04:07.429Z,UAV 4,1
FRINF006,move to,LOC_중앙킬존,21.38529132,-157.74188697,2026-08-03T22:04:07.429Z,UAV 4,1
FRINF003,move to,LOC_중앙킬존,21.38517671,-157.74223556,2026-08-03T22:04:07.429Z,UAV 4,1
FRINF024,move to,LOC_중앙킬존,21.38516665,-157.74222805,2026-08-03T22:04:07.429Z,UAV 4,1
FRINF018,move to,LOC_중앙킬존,21.38516463,-157.74195845,2026-08-03T22:04:07.429Z,UAV 4,1
FRINF004,move to,LOC_중앙킬존,21.38523358,-157.74219072,2026-08-03T22:04:07.429Z,UAV 4,1
FRINF025,move to,LOC_중앙킬존,21.38514963,-157.74210990,2026-08-03T22:04:07.429Z,UAV 4,1
FRINF007,move to,LOC_중앙킬존,21.38521845,-157.74187870,2026-08-03T22:04:07.429Z,UAV 4,1
FRINF014,move to,LOC_중앙킬존,21.38527233,-157.74189010,2026-08-03T22:04:07.429Z,UAV 4,1
FRINF020,move to,LOC_중앙킬존,21.38514423,-157.74209370,2026-08-03T22:04:07.429Z,UAV 4,1
FRINF008,move to,LOC_중앙킬존,21.38514944,-157.74212304,2026-08-03T22:04:07.429Z,UAV 4,1
FRINF017,move to,LOC_중앙킬존,21.38506747,-157.74198483,2026-08-03T22:04:07.429Z,UAV 4,1
FRINF015,move to,LOC_중앙킬존,21.38524885,-157.74216205,2026-08-03T22:04:07.429Z,UAV 4,1
FRINF005,move to,LOC_중앙킬존,21.38519526,-157.74203557,2026-08-03T22:04:07.429Z,UAV 4,1
FRINF012,move to,LOC_중앙킬존,21.38526285,-157.74204690,2026-08-03T22:04:07.429Z,UAV 4,1
FRINF022,move to,LOC_중앙킬존,21.38520981,-157.74216390,2026-08-03T22:04:07.429Z,UAV 4,1
FRINF002,move to,LOC_중앙킬존,21.38526942,-157.74193084,2026-08-03T22:04:07.429Z,UAV 4,1
FRINF023,move to,LOC_중앙킬존,21.38524868,-157.74184973,2026-08-03T22:04:07.429Z,UAV 4,1
FRINF021,move to,LOC_중앙킬존,21.38513499,-157.74202925,2026-08-03T22:04:07.429Z,UAV 4,1
FRINF013,move to,LOC_중앙킬존,21.38521206,-157.74199283,2026-08-03T22:04:07.429Z,UAV 4,1
FRINF001,move to,LOC_중앙킬존,21.38525656,-157.74217985,2026-08-03T22:04:07.429Z,UAV 4,1
FRINF011,move to,LOC_중앙킬존,21.38526428,-157.74191510,2026-08-03T22:04:07.429Z,UAV 4,1
FRINF009,move to,LOC_중앙킬존,21.38512274,-157.74193740,2026-08-03T22:04:07.429Z,UAV 4,1
FRINF019,move to,LOC_중앙킬존,21.38505975,-157.74206912,2026-08-03T22:04:07.429Z,UAV 4,1
FRINF006,move to,LOC_중앙킬존,21.38529132,-157.74188697,2026-08-03T22:04:07.429Z,UAV 4,1
FRINF003,move to,LOC_중앙킬존,21.38517671,-157.74223556,2026-08-03T22:04:07.429Z,UAV 4,1
FRINF024,move to,LOC_중앙킬존,21.38516665,-157.74222805,2026-08-03T22:04:07.429Z,UAV 4,1
FRINF018,move to,LOC_중앙킬존,21.38516463,-157.74195845,2026-08-03T22:04:07.429Z,UAV 4,1
FRINF004,move to,LOC_중앙킬존,21.38523358,-157.74219072,2026-08-03T22:04:07.429Z,UAV 4,1
FRINF025,move to,LOC_중앙킬존,21.38514963,-157.74210990,2026-08-03T22:04:07.429Z,UAV 4,1
FRINF007,move to,LOC_중앙킬존,21.38521845,-157.74187870,2026-08-03T22:04:07.429Z,UAV 4,1
FRINF014,move to,LOC_중앙킬존,21.38527233,-157.74189010,2026-08-03T22:04:07.429Z,UAV 4,1
FRINF020,move to,LOC_중앙킬존,21.38514423,-157.74209370,2026-08-03T22:04:07.429Z,UAV 4,1
FRINF008,move to,LOC_중앙킬존,21.38514944,-157.74212304,2026-08-03T22:04:07.429Z,UAV 4,1
FRINF017,move to,LOC_중앙킬존,21.38506747,-157.74198483,2026-08-03T22:04:07.429Z,UAV 4,1
FRINF015,move to,LOC_중앙킬존,21.38524885,-157.74216205,2026-08-03T22:04:07.429Z,UAV 4,1
FRINF005,move to,LOC_중앙킬존,21.38519526,-157.74203557,2026-08-03T22:04:07.429Z,UAV 4,1
FRINF012,move to,LOC_중앙킬존,21.38526285,-157.74204690,2026-08-03T22:04:07.429Z,UAV 4,1
FRINF022,move to,LOC_중앙킬존,21.38520981,-157.74216390,2026-08-03T22:04:07.429Z,UAV 4,1
FRINF002,move to,LOC_중앙킬존,21.38526942,-157.74193084,2026-08-03T22:04:07.429Z,UAV 4,1
FRINF023,move to,LOC_중앙킬존,21.38524868,-157.74184973,2026-08-03T22:04:07.429Z,UAV 4,1
FRINF021,move to,LOC_중앙킬존,21.38513499,-157.74202925,2026-08-03T22:04:07.429Z,UAV 4,1
FRINF013,move to,LOC_중앙킬존,21.38521206,-157.74199283,2026-08-03T22:04:07.429Z,UAV 4,1
FRINF001,move to,LOC_중앙킬존,21.38525656,-157.74217985,2026-08-03T22:04:07.429Z,UAV 4,1
FRINF011,move to,LOC_중앙킬존,21.38526428,-157.74191510,2026-08-03T22:04:07.429Z,UAV 4,1
FRINF009,move to,LOC_중앙킬존,21.38512274,-157.74193740,2026-08-03T22:04:07.429Z,UAV 4,1
FRINF019,move to,LOC_중앙킬존,21.38505975,-157.74206912,2026-08-03T22:04:07.429Z,UAV 4,1
FRINF006,move to,LOC_중앙킬존,21.38529132,-157.74188697,2026-08-03T22:04:07.429Z,UAV 4,1
FRINF003,move to,LOC_중앙킬존,21.38517671,-157.74223556,2026-08-03T22:04:07.429Z,UAV 4,1
FRINF024,move to,LOC_중앙킬존,21.38516665,-157.74222805,2026-08-03T22:04:07.429Z,UAV 4,1
FRINF018,move to,LOC_중앙킬존,21.38516463,-157.74195845,2026-08-03T22:04:07.429Z,UAV 4,1
FRINF004,move to,LOC_중앙킬존,21.38523358,-157.74219072,2026-08-03T22:04:07.429Z,UAV 4,1
FRINF025,move to,LOC_중앙킬존,21.38514963,-157.74210990,2026-08-03T22:04:07.429Z,UAV 4,1
FRINF007,move to,LOC_중앙킬존,21.38521845,-157.74187870,2026-08-03T22:04:07.429Z,UAV 4,1
FRINF014,move to,LOC_중앙킬존,21.38527233,-157.74189010,2026-08-03T22:04:07.429Z,UAV 4,1
FRINF020,move to,LOC_중앙킬존,21.38513196,-157.74211872,2026-08-03T22:04:09.560Z,UAV 4,1
FRINF008,move to,LOC_중앙킬존,21.38513677,-157.74214851,2026-08-03T22:04:09.560Z,UAV 4,1
FRINF017,move to,LOC_중앙킬존,21.38505607,-157.74201039,2026-08-03T22:04:09.560Z,UAV 4,1
FRINF015,move to,LOC_중앙킬존,21.38523556,-157.74218666,2026-08-03T22:04:09.560Z,UAV 4,1
FRINF005,move to,LOC_중앙킬존,21.38518293,-157.74206034,2026-08-03T22:04:09.560Z,UAV 4,1
FRINF012,move to,LOC_중앙킬존,21.38525004,-157.74207139,2026-08-03T22:04:09.560Z,UAV 4,1
FRINF022,move to,LOC_중앙킬존,21.38519662,-157.74218896,2026-08-03T22:04:09.560Z,UAV 4,1
FRINF002,move to,LOC_중앙킬존,21.38525693,-157.74195555,2026-08-03T22:04:09.560Z,UAV 4,1
FRINF023,move to,LOC_중앙킬존,21.38523655,-157.74187474,2026-08-03T22:04:09.560Z,UAV 4,1
FRINF021,move to,LOC_중앙킬존,21.38512301,-157.74205442,2026-08-03T22:04:09.560Z,UAV 4,1
FRINF013,move to,LOC_중앙킬존,21.38519942,-157.74201829,2026-08-03T22:04:09.560Z,UAV 4,1
FRINF001,move to,LOC_중앙킬존,21.38524282,-157.74220498,2026-08-03T22:04:09.560Z,UAV 4,1
