subject,predicate,object,latitude,longitude,timestamp,source,CID
FRM901001,none,,21.38680798,-157.73443834,2026-08-03T22:00:00.000Z,UAV 3,1
ENCAESAR002,move to,LOC_북측예비방어선,21.37575122,-157.73461497,2026-08-03T22:00:00.000Z,UAV 3,3
FRT69002,move to,LOC_중앙킬존남측,21.38062316,-157.73220904,2026-08-03T22:00:00.000Z,UAV 3,1
FRT69001,move to,LOC_중앙킬존남측,21.38083049,-157.73220700,2026-08-03T22:00:00.000Z,UAV 3,1
ENGAZ001,move to,LOC_적북측접근로,21.37337528,-157.73279257,2026-08-03T22:00:00.000Z,UAV 3,3
FRAHS001,move to,LOC_목표A남측,21.38646271,-157.73469917,2026-08-03T22:00:00.000Z,UAV 3,1
FRMORT001,FFE-on-Location,LOC_적포병진지,21.39116652,-157.73700854,2026-08-03T22:00:00.000Z,UAV 3,1
FRT69003,move to,LOC_중앙킬존남측,21.38097332,-157.73240275,2026-08-03T22:00:00.000Z,UAV 3,1
FRT69005,move to,LOC_중앙킬존남측,21.38100014,-157.73233777,2026-08-03T22:00:00.000Z,UAV 3,1
ENGAZ002,move to,LOC_적북측접근로,21.37349402,-157.73315589,2026-08-03T22:00:00.000Z,UAV 3,3
ENM35002,move to,LOC_적북측접근로,21.37340544,-157.73283903,2026-08-03T22:00:00.000Z,UAV 3,3
ENM35001,move to,LOC_적북측접근로,21.37314687,-157.73312307,2026-08-03T22:00:00.000Z,UAV 3,3
FRT69004,move to,LOC_중앙킬존남측,21.38065700,-157.73204394,2026-08-03T22:00:00.000Z,UAV 3,1
ENCAESAR003,move to,LOC_적북측접근로,21.37585208,-157.73459179,2026-08-03T22:00:00.000Z,UAV 3,3
ENMORT001,FFE-on-Location,LOC_중앙킬존,21.37454920,-157.73726779,2026-08-03T22:00:00.000Z,UAV 3,3
FRM109003,move to,LOC_목표A남측,21.38680864,-157.73465517,2026-08-03T22:00:00.000Z,UAV 3,1
ENMORT002,FFE-on-Location,LOC_남측제1방어선,21.37448557,-157.73696566,2026-08-03T22:00:00.000Z,UAV 3,3
FRMORT003,FFE-on-Location,LOC_적북측접근로,21.39122072,-157.73728393,2026-08-03T22:00:00.000Z,UAV 3,1
FRM109001,move to,LOC_목표A남측,21.38650020,-157.73425927,2026-08-03T22:00:00.000Z,UAV 3,1
ENMORT003,FFE-on-Location,LOC_아군포병진지,21.37448817,-157.73726715,2026-08-03T22:00:00.000Z,UAV 3,3
ENGAZ001,move to,LOC_적북측접근로,21.37325224,-157.73435764,2026-08-03T22:00:18.273Z,UAV 3,3
ENGAZ002,move to,LOC_적북측접근로,21.37333975,-157.73471245,2026-08-03T22:00:18.273Z,UAV 3,3
ENM35002,move to,LOC_적북측접근로,21.37319037,-157.73437575,2026-08-03T22:00:18.273Z,UAV 3,3
ENM35001,move to,LOC_적북측접근로,21.37294871,-157.73465338,2026-08-03T22:00:18.273Z,UAV 3,3
ENGAZ001,move to,LOC_적북측접근로,21.37325224,-157.73435764,2026-08-03T22:00:18.273Z,UAV 3,3
ENGAZ002,move to,LOC_적북측접근로,21.37333975,-157.73471245,2026-08-03T22:00:18.273Z,UAV 3,3
ENM35002,move to,LOC_적북측접근로,21.37319037,-157.73437575,2026-08-03T22:00:18.273Z,UAV 3,3
ENM35001,move to,LOC_적북측접근로,21.37294871,-157.73465338,2026-08-03T22:00:18.273Z,UAV 3,3
ENGAZ001,move to,LOC_적북측접근로,21.37320197,-157.73455078,2026-08-03T22:00:20.356Z,UAV 3,3
ENGAZ002,move to,LOC_적북측접근로,21.37328469,-157.73490502,2026-08-03T22:00:20.356Z,UAV 3,3
ENM35002,move to,LOC_적북측접근로,21.37314113,-157.73457071,2026-08-03T22:00:20.356Z,UAV 3,3
ENM35001,move to,LOC_적북측접근로,21.37290097,-157.73486244,2026-08-03T22:00:20.356Z,UAV 3,3
ENGAZ001,move to,LOC_적북측접근로,21.37320197,-157.73455078,2026-08-03T22:00:20.356Z,UAV 3,3
ENGAZ002,move to,LOC_적북측접근로,21.37328469,-157.73490502,2026-08-03T22:00:20.356Z,UAV 3,3
ENM35002,move to,LOC_적북측접근로,21.37314113,-157.73457071,2026-08-03T22:00:20.356Z,UAV 3,3
ENM35001,move to,LOC_적북측접근로,21.37290097,-157.73486244,2026-08-03T22:00:20.356Z,UAV 3,3
FRM109001,move to,LOC_목표A남측,21.38470026,-157.73961029,2026-08-03T22:01:01.488Z,UAV 3,3
FRM109001,move to,LOC_목표A남측,21.38470026,-157.73961029,2026-08-03T22:01:01.488Z,UAV 3,3
FRM109001,move to,LOC_목표A남측,21.38470026,-157.73961029,2026-08-03T22:01:01.488Z,UAV 3,3
FRM109001,move to,LOC_목표A남측,21.38470026,-157.73961029,2026-08-03T22:01:01.488Z,UAV 3,3
FRM109001,move to,LOC_목표A남측,21.38463380,-157.73979842,2026-08-03T22:01:03.566Z,UAV 3,3
FRAHS001,move to,LOC_목표A남측,21.38457226,-157.74020008,2026-08-03T22:01:03.566Z,UAV 3,3
FRM109003,move to,LOC_목표A남측,21.38483926,-157.74008793,2026-08-03T22:01:03.566Z,UAV 3,3
FRM109001,move to,LOC_목표A남측,21.38463380,-157.73979842,2026-08-03T22:01:03.566Z,UAV 3,3
FRAHS001,move to,LOC_목표A남측,21.38457226,-157.74020008,2026-08-03T22:01:03.566Z,UAV 3,3
FRM109003,move to,LOC_목표A남측,21.38483926,-157.74008793,2026-08-03T22:01:03.566Z,UAV 3,3
FRM109001,move to,LOC_목표A남측,21.38463380,-157.73979842,2026-08-03T22:01:03.566Z,UAV 3,3
FRAHS001,move to,LOC_목표A남측,21.38457226,-157.74020008,2026-08-03T22:01:03.566Z,UAV 3,3
FRM109003,move to,LOC_목표A남측,21.38483926,-157.74008793,2026-08-03T22:01:03.566Z,UAV 3,3
FRM109001,move to,LOC_목표A남측,21.38463380,-157.73979842,2026-08-03T22:01:03.566Z,UAV 3,3
FRAHS001,move to,LOC_목표A남측,21.38457226,-157.74020008,2026-08-03T22:01:03.566Z,UAV 3,3
FRM109003,move to,LOC_목표A남측,21.38483926,-157.74008793,2026-08-03T22:01:03.566Z,UAV 3,3
FRAHS001,move to,LOC_목표A남측,21.38450490,-157.74038704,2026-08-03T22:01:05.666Z,UAV 3,3
FRAHS001,move to,LOC_목표A남측,21.38450490,-157.74038704,2026-08-03T22:01:05.666Z,UAV 3,3
FRAHS001,move to,LOC_목표A남측,21.38450490,-157.74038704,2026-08-03T22:01:05.666Z,UAV 3,3
FRT69002,move to,LOC_중앙킬존남측,21.38072278,-157.73403057,2026-08-03T22:03:51.719Z,UAV 3,3
FRT69001,move to,LOC_중앙킬존남측,21.38090613,-157.73399397,2026-08-03T22:03:51.719Z,UAV 3,3
FRT69003,move to,LOC_중앙킬존남측,21.38103505,-157.73401264,2026-08-03T22:03:51.719Z,UAV 3,3
FRT69002,move to,LOC_중앙킬존남측,21.38072278,-157.73403057,2026-08-03T22:03:51.719Z,UAV 3,3
FRT69001,move to,LOC_중앙킬존남측,21.38090613,-157.73399397,2026-08-03T22:03:51.719Z,UAV 3,3
FRT69003,move to,LOC_중앙킬존남측,21.38103505,-157.73401264,2026-08-03T22:03:51.719Z,UAV 3,3
FRT69002,move to,LOC_중앙킬존남측,21.38072278,-157.73403057,2026-08-03T22:03:51.719Z,UAV 3,3
FRT69001,move to,LOC_중앙킬존남측,21.38090613,-157.73399397,2026-08-03T22:03:51.719Z,UAV 3,3
FRT69003,move to,LOC_중앙킬존남측,21.38103505,-157.73401264,2026-08-03T22:03:51.719Z,UAV 3,3
FRT69002,move to,LOC_중앙킬존남측,21.38072278,-157.73403057,2026-08-03T22:03:51.719Z,UAV 3,3
FRT69001,move to,LOC_중앙킬존남측,21.38090613,-157.73399397,2026-08-03T22:03:51.719Z,UAV 3,3
FRT69003,move to,LOC_중앙킬존남측,21.38103505,-157.73401264,2026-08-03T22:03:51.719Z,UAV 3,3
FRT69002,move to,LOC_중앙킬존남측,21.38072278,-157.73403056,2026-08-03T22:03:53.865Z,UAV 3,3
FRT69001,move to,LOC_중앙킬존남측,21.38090613,-157.73399397,2026-08-03T22:03:53.865Z,UAV 3,3
FRT69003,move to,LOC_중앙킬존남측,21.38103505,-157.73401264,2026-08-03T22:03:53.865Z,UAV 3,3
FRT69002,move to,LOC_중앙킬존남측,21.38072278,-157.73403056,2026-08-03T22:03:53.865Z,UAV 3,3
FRT69001,move to,LOC_중앙킬존남측,21.38090613,-157.73399397,2026-08-03T22:03:53.865Z,UAV 3,3
FRT69003,move to,LOC_중앙킬존남측,21.38103505,-157.73401264,2026-08-03T22:03:53.865Z,UAV 3,3
FRT69002,move to,LOC_중앙킬존남측,21.38072278,-157.73403056,2026-08-03T22:03:53.865Z,UAV 3,3
FRT69001,move to,LOC_중앙킬존남측,21.38090613,-157.73399397,2026-08-03T22:03:53.865Z,UAV 3,3
FRT69003,move to,LOC_중앙킬존남측,21.38103505,-157.73401264,2026-08-03T22:03:53.865Z,UAV 3,3
FRT69002,move to,LOC_중앙킬존남측,21.38072278,-157.73403056,2026-08-03T22:03:53.865Z,UAV 3,3
FRT69001,move to,LOC_중앙킬존남측,21.38090613,-157.73399397,2026-08-03T22:03:53.865Z,UAV 3,3
FRT69003,move to,LOC_중앙킬존남측,21.38103505,-157.73401264,2026-08-03T22:03:53.865Z,UAV 3,3
FRT69002,move to,LOC_중앙킬존남측,21.38072278,-157.73403056,2026-08-03T22:03:53.865Z,UAV 3,3
FRT69001,move to,LOC_중앙킬존남측,21.38090613,-157.73399397,2026-08-03T22:03:53.865Z,UAV 3,3
FRT69003,move to,LOC_중앙킬존남측,21.38103505,-157.73401264,2026-08-03T22:03:53.865Z,UAV 3,3
FRT69002,move to,LOC_중앙킬존남측,21.38072278,-157.73403056,2026-08-03T22:03:55.925Z,UAV 3,3
FRT69001,move to,LOC_중앙킬존남측,21.38090613,-157.73399397,2026-08-03T22:03:55.925Z,UAV 3,3
FRT69003,move to,LOC_중앙킬존남측,21.38103505,-157.73401264,2026-08-03T22:03:55.925Z,UAV 3,3
FRT69004,move to,LOC_중앙킬존남측,21.38075374,-157.73402793,2026-08-03T22:03:55.925Z,UAV 3,3
FRT69002,move to,LOC_중앙킬존남측,21.38072278,-157.73403056,2026-08-03T22:03:55.925Z,UAV 3,3
FRT69001,move to,LOC_중앙킬존남측,21.38090613,-157.73399397,2026-08-03T22:03:55.925Z,UAV 3,3
FRT69003,move to,LOC_중앙킬존남측,21.38103505,-157.73401264,2026-08-03T22:03:55.925Z,UAV 3,3
FRT69004,move to,LOC_중앙킬존남측,21.38075374,-157.73402793,2026-08-03T22:03:55.925Z,UAV 3,3
FRT69002,move to,LOC_중앙킬존남측,21.38072278,-157.73403056,2026-08-03T22:03:55.925Z,UAV 3,3
FRT69001,move to,LOC_중앙킬존남측,21.38090613,-157.73399397,2026-08-03T22:03:55.925Z,UAV 3,3
FRT69003,move to,LOC_중앙킬존남측,21.38103505,-157.73401264,2026-08-03T22:03:55.925Z,UAV 3,3
FRT69004,move to,LOC_중앙킬존남측,21.38075374,-157.73402793,2026-08-03T22:03:55.925Z,UAV 3,3
FRZPU001,none,,21.38648350,-157.73892035,2026-08-03T22:04:10.198Z,UAV 3,1
FRZPU001,none,,21.38648350,-157.73892035,2026-08-03T22:04:10.198Z,UAV 3,1
FRZPU001,none,,21.38648350,-157.73892035,2026-08-03T22:04:10.198Z,UAV 3,1
FRZPU001,none,,21.38648350,-157.73892035,2026-08-03T22:04:10.198Z,UAV 3,1
FRZPU001,none,,21.38648350,-157.73892035,2026-08-03T22:04:10.198Z,UAV 3,1
FRZPU001,none,,21.38648350,-157.73892035,2026-08-03T22:04:12.346Z,UAV 3,1
FRZPU001,none,,21.38648350,-157.73892035,2026-08-03T22:04:12.346Z,UAV 3,1
FRZPU001,none,,21.38648350,-157.73892035,2026-08-03T22:04:12.346Z,UAV 3,1
FRZPU001,none,,21.38648350,-157.73892035,2026-08-03T22:04:12.346Z,UAV 3,1
FRZPU001,none,,21.38648350,-157.73892035,2026-08-03T22:04:12.346Z,UAV 3,1
FRINF020,move to,LOC_중앙킬존,21.38507785,-157.74222914,2026-08-03T22:04:18.373Z,UAV 3,1
FRINF008,move to,LOC_중앙킬존,21.38508181,-157.74225908,2026-08-03T22:04:18.373Z,UAV 3,1
FRINF017,move to,LOC_중앙킬존,21.38500717,-157.74212012,2026-08-03T22:04:18.373Z,UAV 3,1
FRINF005,move to,LOC_중앙킬존,21.38512986,-157.74216693,2026-08-03T22:04:18.373Z,UAV 3,1
FRINF002,move to,LOC_중앙킬존,21.38520435,-157.74205962,2026-08-03T22:04:18.373Z,UAV 3,1
FRINF023,move to,LOC_중앙킬존,21.38518570,-157.74197955,2026-08-03T22:04:18.373Z,UAV 3,1
FRINF021,move to,LOC_중앙킬존,21.38507195,-157.74216173,2026-08-03T22:04:18.373Z,UAV 3,1
FRINF013,move to,LOC_중앙킬존,21.38514742,-157.74212306,2026-08-03T22:04:18.373Z,UAV 3,1
FRINF011,move to,LOC_중앙킬존,21.38519898,-157.74204546,2026-08-03T22:04:18.373Z,UAV 3,1
FRINF009,move to,LOC_중앙킬존,21.38506184,-157.74207064,2026-08-03T22:04:18.373Z,UAV 3,1
FRINF019,move to,LOC_중앙킬존,21.38499665,-157.74220745,2026-08-03T22:04:18.373Z,UAV 3,1
FRINF006,move to,LOC_중앙킬존,21.38522549,-157.74201728,2026-08-03T22:04:18.373Z,UAV 3,1
FRINF018,move to,LOC_중앙킬존,21.38510188,-157.74209070,2026-08-03T22:04:18.373Z,UAV 3,1
FRINF025,move to,LOC_중앙킬존,21.38508238,-157.74224583,2026-08-03T22:04:18.373Z,UAV 3,1
FRINF007,move to,LOC_중앙킬존,21.38515552,-157.74200987,2026-08-03T22:04:18.373Z,UAV 3,1
FRINF014,move to,LOC_중앙킬존,21.38520714,-157.74202062,2026-08-03T22:04:18.373Z,UAV 3,1
FRINF020,move to,LOC_중앙킬존,21.38507785,-157.74222914,2026-08-03T22:04:18.373Z,UAV 3,1
FRINF008,move to,LOC_중앙킬존,21.38508181,-157.74225908,2026-08-03T22:04:18.373Z,UAV 3,1
FRINF017,move to,LOC_중앙킬존,21.38500717,-157.74212012,2026-08-03T22:04:18.373Z,UAV 3,1
FRINF005,move to,LOC_중앙킬존,21.38512986,-157.74216693,2026-08-03T22:04:18.373Z,UAV 3,1
FRINF002,move to,LOC_중앙킬존,21.38520435,-157.74205962,2026-08-03T22:04:18.373Z,UAV 3,1
FRINF023,move to,LOC_중앙킬존,21.38518570,-157.74197955,2026-08-03T22:04:18.373Z,UAV 3,1
FRINF021,move to,LOC_중앙킬존,21.38507195,-157.74216173,2026-08-03T22:04:18.373Z,UAV 3,1
FRINF013,move to,LOC_중앙킬존,21.38514742,-157.74212306,2026-08-03T22:04:18.373Z,UAV 3,1
FRINF011,move to,LOC_중앙킬존,21.38519898,-157.74204546,2026-08-03T22:04:18.373Z,UAV 3,1
FRINF009,move to,LOC_중앙킬존,21.38506184,-157.74207064,2026-08-03T22:04:18.373Z,UAV 3,1
FRINF019,move to,LOC_중앙킬존,21.38499665,-157.74220745,2026-08-03T22:04:18.373Z,UAV 3,1
FRINF006,move to,LOC_중앙킬존,21.38522549,-157.74201728,2026-08-03T22:04:18.373Z,UAV 3,1
FRINF018,move to,LOC_중앙킬존,21.38510188,-157.74209070,2026-08-03T22:04:18.373Z,UAV 3,1
FRINF025,move to,LOC_중앙킬존,21.38508238,-157.74224583,2026-08-03T22:04:18.373Z,UAV 3,1
FRINF007,move to,LOC_중앙킬존,21.38515552,-157.74200987,2026-08-03T22:04:18.373Z,UAV 3,1
FRINF014,move to,LOC_중앙킬존,21.38520714,-157.74202062,2026-08-03T22:04:18.373Z,UAV 3,1
FRINF020,move to,LOC_중앙킬존,21.38507785,-157.74222914,2026-08-03T22:04:18.373Z,UAV 3,1
FRINF008,move to,LOC_중앙킬존,21.38508181,-157.74225908,2026-08-03T22:04:18.373Z,UAV 3,1
FRINF017,move to,LOC_중앙킬존,21.38500717,-157.74212012,2026-08-03T22:04:18.373Z,UAV 3,1
FRINF005,move to,LOC_중앙킬존,21.38512986,-157.74216693,2026-08-03T22:04:18.373Z,UAV 3,1
FRINF002,move to,LOC_중앙킬존,21.38520435,-157.74205962,2026-08-03T22:04:18.373Z,UAV 3,1
FRINF023,move to,LOC_중앙킬존,21.38518570,-157.74197955,2026-08-03T22:04:18.373Z,UAV 3,1
FRINF021,move to,LOC_중앙킬존,21.38507195,-157.74216173,2026-08-03T22:04:18.373Z,UAV 3,1
