object,event,subject,lat,lon,timestamp,source
"ENM35003","Move to {-5499460.953457, -2250814.454542, 2309743.262342}","-",21.37355752,-157.73315653,"2026-08-03T22:00:00.000Z","UAV 1"
"ENBTR60005","Move to {-5499107.729384, -2250754.164082, 2310538.606898}","-",21.36897693,-157.74069464,"2026-08-03T22:00:00.000Z","UAV 1"
"FRTRK2004","Move to {-5498755.048693, -2250824.434840, 2311307.787782}","-",21.38828678,-157.75026757,"2026-08-03T22:00:04.054Z","UAV 1"
"FRTRK1003","Move to {-5498755.048693, -2250824.434840, 2311307.787782}","-",21.38832180,-157.75022819,"2026-08-03T22:00:04.054Z","UAV 1"
"FRMORT002","FFE-On-Location ""Location={-5499132.853573, -2251193.466895, 2310064.199617}""  Name of Weapons to Fire: Indirect-Fire-Gun:m9333he. Number-Of-Rounds: 1. Height-Above-Terrain: 0","-",21.39124517,-157.73722922,"2026-08-03T22:00:04.054Z","UAV 1"
"FRTRK1001","Move to {-5498755.048693, -2250824.434840, 2311307.787782}","-",21.38846772,-157.75028759,"2026-08-03T22:00:04.054Z","UAV 1"
"FRMORT001","FFE-On-Location ""Location={-5499191.503627, -2251825.311346, 2309314.511859}""  Name of Weapons to Fire: Indirect-Fire-Gun:m9333he. Number-Of-Rounds: 1. Height-Above-Terrain: 0","-",21.39116652,-157.73700854,"2026-08-03T22:00:04.054Z","UAV 1"
"FRLAV002","Move to {-5499315.048189, -2250231.003964, 2310734.853397}","-",21.38990990,-157.74175367,"2026-08-03T22:00:04.054Z","UAV 1"
"FRLAV006","Move to {-5499315.048189, -2250231.003964, 2310734.853397}","-",21.38987130,-157.74207500,"2026-08-03T22:00:04.054Z","UAV 1"
"FRM113007","Move to {-5499315.048189, -2250231.003964, 2310734.853397}","-",21.39009862,-157.74184604,"2026-08-03T22:00:04.054Z","UAV 1"
"FRM113002","Move to {-5499315.048189, -2250231.003964, 2310734.853397}","-",21.38983395,-157.74169886,"2026-08-03T22:00:04.054Z","UAV 1"
"FRLAV008","Move to {-5499315.048189, -2250231.003964, 2310734.853397}","-",21.39001870,-157.74174893,"2026-08-03T22:00:04.054Z","UAV 1"
"FRM113006","Move to {-5499315.048189, -2250231.003964, 2310734.853397}","-",21.38990586,-157.74190826,"2026-08-03T22:00:04.054Z","UAV 1"
"FRMORT004","None","-",21.39105358,-157.73697074,"2026-08-03T22:00:04.054Z","UAV 1"
"FRTRK1005","Move to {-5498755.048693, -2250824.434840, 2311307.787782}","-",21.38820153,-157.75009564,"2026-08-03T22:00:04.054Z","UAV 1"
"FRLAV001","Move to {-5499315.048189, -2250231.003964, 2310734.853397}","-",21.38973780,-157.74171337,"2026-08-03T22:00:04.054Z","UAV 1"
"FRTRK2001","Move to {-5498755.048693, -2250824.434840, 2311307.787782}","-",21.38837884,-157.75033616,"2026-08-03T22:00:04.054Z","UAV 1"
"FRTRK2002","Move to {-5498755.048693, -2250824.434840, 2311307.787782}","-",21.38828836,-157.75045918,"2026-08-03T22:00:04.054Z","UAV 1"
"FRM113001","Move to {-5499315.048189, -2250231.003964, 2310734.853397}","-",21.38989703,-157.74163464,"2026-08-03T22:00:04.054Z","UAV 1"
"FRLAV005","Move to {-5499315.048189, -2250231.003964, 2310734.853397}","-",21.38998282,-157.74192950,"2026-08-03T22:00:04.054Z","UAV 1"
"FRTRK1002","Move to {-5498755.048693, -2250824.434840, 2311307.787782}","-",21.38836013,-157.75052088,"2026-08-03T22:00:04.054Z","UAV 1"
"FRM113004","Move to {-5499315.048189, -2250231.003964, 2310734.853397}","-",21.38979368,-157.74195200,"2026-08-03T22:00:04.054Z","UAV 1"
"FRTRK2003","Move to {-5498755.048693, -2250824.434840, 2311307.787782}","-",21.38811911,-157.75019390,"2026-08-03T22:00:04.054Z","UAV 1"
"FRLAV004","Move to {-5499315.048189, -2250231.003964, 2310734.853397}","-",21.38964951,-157.74151112,"2026-08-03T22:00:04.054Z","UAV 1"
"FRTRK2004","Move to {-5498755.048693, -2250824.434840, 2311307.787782}","-",21.38828678,-157.75026757,"2026-08-03T22:00:04.054Z","UAV 1"
"FRTRK1003","Move to {-5498755.048693, -2250824.434840, 2311307.787782}","-",21.38832180,-157.75022819,"2026-08-03T22:00:04.054Z","UAV 1"
"FRMORT002","FFE-On-Location ""Location={-5499132.853573, -2251193.466895, 2310064.199617}""  Name of Weapons to Fire: Indirect-Fire-Gun:m9333he. Number-Of-Rounds: 1. Height-Above-Terrain: 0","-",21.39124517,-157.73722922,"2026-08-03T22:00:04.054Z","UAV 1"
"FRTRK1001","Move to {-5498755.048693, -2250824.434840, 2311307.787782}","-",21.38846772,-157.75028759,"2026-08-03T22:00:04.054Z","UAV 1"
"FRMORT001","FFE-On-Location ""Location={-5499191.503627, -2251825.311346, 2309314.511859}""  Name of Weapons to Fire: Indirect-Fire-Gun:m9333he. Number-Of-Rounds: 1. Height-Above-Terrain: 0","-",21.39116652,-157.73700854,"2026-08-03T22:00:04.054Z","UAV 1"
"FRLAV002","Move to {-5499315.048189, -2250231.003964, 2310734.853397}","-",21.38990990,-157.74175367,"2026-08-03T22:00:04.054Z","UAV 1"
"FRLAV006","Move to {-5499315.048189, -2250231.003964, 2310734.853397}","-",21.38987130,-157.74207500,"2026-08-03T22:00:04.054Z","UAV 1"
"FRM113007","Move to {-5499315.048189, -2250231.003964, 2310734.853397}","-",21.39009862,-157.74184604,"2026-08-03T22:00:04.054Z","UAV 1"
"FRM113002","Move to {-5499315.048189, -2250231.003964, 2310734.853397}","-",21.38983395,-157.74169886,"2026-08-03T22:00:04.054Z","UAV 1"
"FRLAV008","Move to {-5499315.048189, -2250231.003964, 2310734.853397}","-",21.39001870,-157.74174893,"2026-08-03T22:00:04.054Z","UAV 1"
"FRM113006","Move to {-5499315.048189, -2250231.003964, 2310734.853397}","-",21.38990586,-157.74190826,"2026-08-03T22:00:04.054Z","UAV 1"
"FRMORT004","None","-",21.39105358,-157.73697074,"2026-08-03T22:00:04.054Z","UAV 1"
"FRTRK1005","Move to {-5498755.048693, -2250824.434840, 2311307.787782}","-",21.38820153,-157.75009564,"2026-08-03T22:00:04.054Z","UAV 1"
"FRLAV001","Move to {-5499315.048189, -2250231.003964, 2310734.853397}","-",21.38973780,-157.74171337,"2026-08-03T22:00:04.054Z","UAV 1"
"FRTRK2001","Move to {-5498755.048693, -2250824.434840, 2311307.787782}","-",21.38837884,-157.75033616,"2026-08-03T22:00:04.054Z","UAV 1"
"FRTRK2002","Move to {-5498755.048693, -2250824.434840, 2311307.787782}","-",21.38828836,-157.75045918,"2026-08-03T22:00:04.054Z","UAV 1"
"FRM113001","Move to {-5499315.048189, -2250231.003964, 2310734.853397}","-",21.38989703,-157.74163464,"2026-08-03T22:00:04.054Z","UAV 1"
"FRLAV005","Move to {-5499315.048189, -2250231.003964, 2310734.853397}","-",21.38998282,-157.74192950,"2026-08-03T22:00:04.054Z","UAV 1"
"FRTRK1002","Move to {-5498755.048693, -2250824.434840, 2311307.787782}","-",21.38836013,-157.75052088,"2026-08-03T22:00:04.054Z","UAV 1"
"FRM113004","Move to {-5499315.048189, -2250231.003964, 2310734.853397}","-",21.38979368,-157.74195200,"2026-08-03T22:00:04.054Z","UAV 1"
"FRTRK2003","Move to {-5498755.048693, -2250824.434840, 2311307.787782}","-",21.38811911,-157.75019390,"2026-08-03T22:00:04.054Z","UAV 1"
"FRLAV004","Move to {-5499315.048189, -2250231.003964, 2310734.853397}","-",21.38964951,-157.74151112,"2026-08-03T22:00:04.054Z","UAV 1"
"FRM109001","Move to {-5499516.453323, -2249726.423604, 2310685.859186}","-",21.39516299,-157.73702171,"2026-08-03T22:00:16.205Z","UAV 1"
"FRM109001","Move to {-5499516.453323, -2249726.423604, 2310685.859186}","-",21.39520138,-157.73709745,"2026-08-03T22:00:18.078Z","UAV 1"
"FRM901001","None","-",21.39546138,-157.73719974,"2026-08-03T22:00:18.078Z","UAV 1"
"FRAHS001","FFE-On-Location ""Location={-5499191.503627, -2251825.311346, 2309314.511859}""  Name of Weapons to Fire: Indirect-Fire-Gun:M107-155mm. Number-Of-Rounds: 1. Height-Above-Terrain: 0","-",21.39511611,-157.73746058,"2026-08-03T22:00:18.078Z","UAV 1"
"FRM109003","Move to {-5499516.453323, -2249726.423604, 2310685.859186}","-",21.39550982,-157.73749337,"2026-08-03T22:00:18.078Z","UAV 1"
"FRM109002","Move to {-5499315.048189, -2250231.003964, 2310734.853397}","-",21.39540524,-157.73738565,"2026-08-03T22:00:18.078Z","UAV 1"
"FRAHS002","FFE-On-Location ""Location={-5499132.853573, -2251193.466895, 2310064.199617}""  Name of Weapons to Fire: Indirect-Fire-Gun:M107-155mm. Number-Of-Rounds: 1. Height-Above-Terrain: 0","-",21.39520418,-157.73742074,"2026-08-03T22:00:18.078Z","UAV 1"
"FRAHS001","FFE-On-Location ""Location={-5499191.503627, -2251825.311346, 2309314.511859}""  Name of Weapons to Fire: Indirect-Fire-Gun:M107-155mm. Number-Of-Rounds: 1. Height-Above-Terrain: 0","-",21.39511611,-157.73746058,"2026-08-03T22:00:20.359Z","UAV 1"
"FRM109003","Move to {-5499516.453323, -2249726.423604, 2310685.859186}","-",21.39542308,-157.73768022,"2026-08-03T22:00:20.359Z","UAV 1"
"FRM109002","Move to {-5499315.048189, -2250231.003964, 2310734.853397}","-",21.39531851,-157.73757250,"2026-08-03T22:00:20.359Z","UAV 1"
"FRAHS002","FFE-On-Location ""Location={-5499132.853573, -2251193.466895, 2310064.199617}""  Name of Weapons to Fire: Indirect-Fire-Gun:M107-155mm. Number-Of-Rounds: 1. Height-Above-Terrain: 0","-",21.39520418,-157.73742074,"2026-08-03T22:00:20.359Z","UAV 1"
"ENM1A2003","Move to {-5499107.729384, -2250754.164082, 2310538.606898}","-",21.37332119,-157.74325039,"2026-08-03T22:00:00.000Z","UAV 1"
"ENT72007","Move to {-5499107.729384, -2250754.164082, 2310538.606898}","-",21.37116467,-157.74185204,"2026-08-03T22:00:00.000Z","UAV 1"
"ENT72003","Move to {-5499107.729384, -2250754.164082, 2310538.606898}","-",21.37142877,-157.74159647,"2026-08-03T22:00:00.000Z","UAV 1"
"ENT72012","Move to {-5499107.729384, -2250754.164082, 2310538.606898}","-",21.37135548,-157.74170428,"2026-08-03T22:00:00.000Z","UAV 1"
"ENMORT005","FFE-On-Location ""Location={-5499123.141030, -2250320.406046, 2311025.754248}""  Name of Weapons to Fire: Indirect-Fire-Gun:m9333he. Number-Of-Rounds: 1. Height-Above-Terrain: 0","-",21.37463885,-157.73701809,"2026-08-03T22:00:00.000Z","UAV 1"
"ENM1A2001","Move to {-5499107.729384, -2250754.164082, 2310538.606898}","-",21.37344826,-157.74288997,"2026-08-03T22:00:00.000Z","UAV 1"
"FRT69007","Move to {-5499315.048189, -2250231.003964, 2310734.853397}","-",21.38070294,-157.73204111,"2026-08-03T22:00:00.000Z","UAV 1"
"ENT72008","Move to {-5499107.729384, -2250754.164082, 2310538.606898}","-",21.37134233,-157.74168365,"2026-08-03T22:00:00.000Z","UAV 1"
"FRT69002","Move to {-5499315.048189, -2250231.003964, 2310734.853397}","-",21.38062312,-157.73220904,"2026-08-03T22:00:00.000Z","UAV 1"
"FRT69001","Move to {-5499315.048189, -2250231.003964, 2310734.853397}","-",21.38083049,-157.73220700,"2026-08-03T22:00:00.000Z","UAV 1"
"ENT72002","Move to {-5499107.729384, -2250754.164082, 2310538.606898}","-",21.37128608,-157.74157543,"2026-08-03T22:00:00.000Z","UAV 1"
"ENMORT004","FFE-On-Location ""Location={-5498511.672389, -2250935.799735, 2311770.746054}""  Name of Weapons to Fire: Indirect-Fire-Gun:m9333he. Number-Of-Rounds: 1. Height-Above-Terrain: 0","-",21.37449517,-157.73695548,"2026-08-03T22:00:00.000Z","UAV 1"
"ENM35004","Move to {-5499460.953457, -2250814.454542, 2309743.262342}","-",21.37321699,-157.73305944,"2026-08-03T22:00:00.000Z","UAV 1"
"ENGAZ001","Move to {-5499460.953457, -2250814.454542, 2309743.262342}","-",21.37337528,-157.73279257,"2026-08-03T22:00:00.000Z","UAV 1"
"ENBTR60006","Move to {-5499107.729384, -2250754.164082, 2310538.606898}","-",21.36897336,-157.74047149,"2026-08-03T22:00:00.000Z","UAV 1"
"FRT69006","Move to {-5499315.048189, -2250231.003964, 2310734.853397}","-",21.38096188,-157.73222439,"2026-08-03T22:00:00.000Z","UAV 1"
"ENBTR80004","Move to {-5499107.729384, -2250754.164082, 2310538.606898}","-",21.36892854,-157.74027557,"2026-08-03T22:00:00.000Z","UAV 1"
"ENBTR60003","Move to {-5499107.729384, -2250754.164082, 2310538.606898}","-",21.36886321,-157.74068485,"2026-08-03T22:00:00.000Z","UAV 1"
"ENM1A2002","Move to {-5499107.729384, -2250754.164082, 2310538.606898}","-",21.37356068,-157.74317200,"2026-08-03T22:00:00.000Z","UAV 1"
"ENCAESAR004","FFE-On-Location ""Location={-5499123.141030, -2250320.406046, 2311025.754248}""  Name of Weapons to Fire: Indirect-Fire-Gun:M107-155mm. Number-Of-Rounds: 1. Height-Above-Terrain: 0","-",21.36735946,-157.73175490,"2026-08-03T22:00:00.000Z","UAV 1"
"FRT69003","Move to {-5499315.048189, -2250231.003964, 2310734.853397}","-",21.38097332,-157.73240275,"2026-08-03T22:00:00.000Z","UAV 1"
"FRT69005","Move to {-5499315.048189, -2250231.003964, 2310734.853397}","-",21.38100014,-157.73233777,"2026-08-03T22:00:00.000Z","UAV 1"
"ENT72011","Move to {-5499107.729384, -2250754.164082, 2310538.606898}","-",21.37128822,-157.74162582,"2026-08-03T22:00:00.000Z","UAV 1"
"ENT72004","Move to {-5499107.729384, -2250754.164082, 2310538.606898}","-",21.37154521,-157.74163288,"2026-08-03T22:00:00.000Z","UAV 1"
"ENM35002","Move to {-5499460.953457, -2250814.454542, 2309743.262342}","-",21.37340544,-157.73283903,"2026-08-03T22:00:00.000Z","UAV 1"
"ENGAZ003","Move to {-5499460.953457, -2250814.454542, 2309743.262342}","-",21.37338431,-157.73326221,"2026-08-03T22:00:00.000Z","UAV 1"
"ENM35001","Move to {-5499460.953457, -2250814.454542, 2309743.262342}","-",21.37314687,-157.73312307,"2026-08-03T22:00:00.000Z","UAV 1"
"ENT72010","Move to {-5499107.729384, -2250754.164082, 2310538.606898}","-",21.37154256,-157.74155229,"2026-08-03T22:00:00.000Z","UAV 1"
"ENT72006","Move to {-5499107.729384, -2250754.164082, 2310538.606898}","-",21.37145835,-157.74180319,"2026-08-03T22:00:00.000Z","UAV 1"
"ENCAESAR003","FFE-On-Location ""Location={-5498511.672389, -2250935.799735, 2311770.746054}""  Name of Weapons to Fire: Indirect-Fire-Gun:M107-155mm. Number-Of-Rounds: 1. Height-Above-Terrain: 0","-",21.36719878,-157.73183038,"2026-08-03T22:00:00.000Z","UAV 1"
"ENMORT001","FFE-On-Location ""Location={-5499123.141030, -2250320.406046, 2311025.754248}""  Name of Weapons to Fire: Indirect-Fire-Gun:m9333he. Number-Of-Rounds: 1. Height-Above-Terrain: 0","-",21.37454920,-157.73726779,"2026-08-03T22:00:00.000Z","UAV 1"
"FRT69008","Move to {-5499315.048189, -2250231.003964, 2310734.853397}","-",21.38096961,-157.73244663,"2026-08-03T22:00:00.000Z","UAV 1"
"FRT69009","Move to {-5499315.048189, -2250231.003964, 2310734.853397}","-",21.38066035,-157.73234161,"2026-08-03T22:00:00.000Z","UAV 1"
"ENGAZ004","Move to {-5499460.953457, -2250814.454542, 2309743.262342}","-",21.37336764,-157.73318922,"2026-08-03T22:00:00.000Z","UAV 1"
"ENMORT003","FFE-On-Location ""Location={-5498358.113175, -2250865.429793, 2312201.552453}""  Name of Weapons to Fire: Indirect-Fire-Gun:m9333he. Number-Of-Rounds: 1. Height-Above-Terrain: 0","-",21.37448817,-157.73726715,"2026-08-03T22:00:00.000Z","UAV 1"
"FRT69010","Move to {-5499315.048189, -2250231.003964, 2310734.853397}","-",21.38075758,-157.73208913,"2026-08-03T22:00:00.000Z","UAV 1"
"ENM1A2004","Move to {-5499107.729384, -2250754.164082, 2310538.606898}","-",21.37346980,-157.74313700,"2026-08-03T22:00:00.000Z","UAV 1"
"ENM35003","Move to {-5499460.953457, -2250814.454542, 2309743.262342}","-",21.37355752,-157.73315653,"2026-08-03T22:00:00.000Z","UAV 1"
"ENBTR60005","Move to {-5499107.729384, -2250754.164082, 2310538.606898}","-",21.36897693,-157.74069464,"2026-08-03T22:00:00.000Z","UAV 1"
"ENM1A2003","Move to {-5499107.729384, -2250754.164082, 2310538.606898}","-",21.37332119,-157.74325039,"2026-08-03T22:00:00.000Z","UAV 1"
"ENT72007","Move to {-5499107.729384, -2250754.164082, 2310538.606898}","-",21.37116467,-157.74185204,"2026-08-03T22:00:00.000Z","UAV 1"
"ENT72003","Move to {-5499107.729384, -2250754.164082, 2310538.606898}","-",21.37142877,-157.74159647,"2026-08-03T22:00:00.000Z","UAV 1"
"ENT72012","Move to {-5499107.729384, -2250754.164082, 2310538.606898}","-",21.37135548,-157.74170428,"2026-08-03T22:00:00.000Z","UAV 1"
"ENMORT005","FFE-On-Location ""Location={-5499123.141030, -2250320.406046, 2311025.754248}""  Name of Weapons to Fire: Indirect-Fire-Gun:m9333he. Number-Of-Rounds: 1. Height-Above-Terrain: 0","-",21.37463885,-157.73701809,"2026-08-03T22:00:00.000Z","UAV 1"
"ENM1A2001","Move to {-5499107.729384, -2250754.164082, 2310538.606898}","-",21.37344826,-157.74288997,"2026-08-03T22:00:00.000Z","UAV 1"
"FRT69007","Move to {-5499315.048189, -2250231.003964, 2310734.853397}","-",21.38070294,-157.73204111,"2026-08-03T22:00:00.000Z","UAV 1"
"ENT72008","Move to {-5499107.729384, -2250754.164082, 2310538.606898}","-",21.37134233,-157.74168365,"2026-08-03T22:00:00.000Z","UAV 1"
"FRT69002","Move to {-5499315.048189, -2250231.003964, 2310734.853397}","-",21.38062312,-157.73220904,"2026-08-03T22:00:00.000Z","UAV 1"
"FRT69001","Move to {-5499315.048189, -2250231.003964, 2310734.853397}","-",21.38083049,-157.73220700,"2026-08-03T22:00:00.000Z","UAV 1"
"ENT72002","Move to {-5499107.729384, -2250754.164082, 2310538.606898}","-",21.37128608,-157.74157543,"2026-08-03T22:00:00.000Z","UAV 1"
"ENMORT004","FFE-On-Location ""Location={-5498511.672389, -2250935.799735, 2311770.746054}""  Name of Weapons to Fire: Indirect-Fire-Gun:m9333he. Number-Of-Rounds: 1. Height-Above-Terrain: 0","-",21.37449517,-157.73695548,"2026-08-03T22:00:00.000Z","UAV 1"
"ENM35004","Move to {-5499460.953457, -2250814.454542, 2309743.262342}","-",21.37321699,-157.73305944,"2026-08-03T22:00:00.000Z","UAV 1"
"ENGAZ001","Move to {-5499460.953457, -2250814.454542, 2309743.262342}","-",21.37337528,-157.73279257,"2026-08-03T22:00:00.000Z","UAV 1"
"ENBTR60006","Move to {-5499107.729384, -2250754.164082, 2310538.606898}","-",21.36897336,-157.74047149,"2026-08-03T22:00:00.000Z","UAV 1"
"FRT69006","Move to {-5499315.048189, -2250231.003964, 2310734.853397}","-",21.38096188,-157.73222439,"2026-08-03T22:00:00.000Z","UAV 1"
"ENBTR80004","Move to {-5499107.729384, -2250754.164082, 2310538.606898}","-",21.36892854,-157.74027557,"2026-08-03T22:00:00.000Z","UAV 1"
"ENBTR60003","Move to {-5499107.729384, -2250754.164082, 2310538.606898}","-",21.36886321,-157.74068485,"2026-08-03T22:00:00.000Z","UAV 1"
"ENM1A2002","Move to {-5499107.729384, -2250754.164082, 2310538.606898}","-",21.37356068,-157.74317200,"2026-08-03T22:00:00.000Z","UAV 1"
"ENCAESAR004","FFE-On-Location ""Location={-5499123.141030, -2250320.406046, 2311025.754248}""  Name of Weapons to Fire: Indirect-Fire-Gun:M107-155mm. Number-Of-Rounds: 1. Height-Above-Terrain: 0","-",21.36735946,-157.73175490,"2026-08-03T22:00:00.000Z","UAV 1"
"FRT69003","Move to {-5499315.048189, -2250231.003964, 2310734.853397}","-",21.38097332,-157.73240275,"2026-08-03T22:00:00.000Z","UAV 1"
"FRT69005","Move to {-5499315.048189, -2250231.003964, 2310734.853397}","-",21.38100014,-157.73233777,"2026-08-03T22:00:00.000Z","UAV 1"
"ENT72011","Move to {-5499107.729384, -2250754.164082, 2310538.606898}","-",21.37128822,-157.74162582,"2026-08-03T22:00:00.000Z","UAV 1"
"ENT72004","Move to {-5499107.729384, -2250754.164082, 2310538.606898}","-",21.37154521,-157.74163288,"2026-08-03T22:00:00.000Z","UAV 1"
"ENM35002","Move to {-5499460.953457, -2250814.454542, 2309743.262342}","-",21.37340544,-157.73283903,"2026-08-03T22:00:00.000Z","UAV 1"
"ENGAZ003","Move to {-5499460.953457, -2250814.454542, 2309743.262342}","-",21.37338431,-157.73326221,"2026-08-03T22:00:00.000Z","UAV 1"
"ENM35001","Move to {-5499460.953457, -2250814.454542, 2309743.262342}","-",21.37314687,-157.73312307,"2026-08-03T22:00:00.000Z","UAV 1"
"ENT72010","Move to {-5499107.729384, -2250754.164082, 2310538.606898}","-",21.37154256,-157.74155229,"2026-08-03T22:00:00.000Z","UAV 1"
"ENT72006","Move to {-5499107.729384, -2250754.164082, 2310538.606898}","-",21.37145835,-157.74180319,"2026-08-03T22:00:00.000Z","UAV 1"
"ENCAESAR003","FFE-On-Location ""Location={-5498511.672389, -2250935.799735, 2311770.746054}""  Name of Weapons to Fire: Indirect-Fire-Gun:M107-155mm. Number-Of-Rounds: 1. Height-Above-Terrain: 0","-",21.36719878,-157.73183038,"2026-08-03T22:00:00.000Z","UAV 1"
"ENMORT001","FFE-On-Location ""Location={-5499123.141030, -2250320.406046, 2311025.754248}""  Name of Weapons to Fire: Indirect-Fire-Gun:m9333he. Number-Of-Rounds: 1. Height-Above-Terrain: 0","-",21.37454920,-157.73726779,"2026-08-03T22:00:00.000Z","UAV 1"
"FRT69008","Move to {-5499315.048189, -2250231.003964, 2310734.853397}","-",21.38096961,-157.73244663,"2026-08-03T22:00:00.000Z","UAV 1"
"FRT69009","Move to {-5499315.048189, -2250231.003964, 2310734.853397}","-",21.38066035,-157.73234161,"2026-08-03T22:00:00.000Z","UAV 1"
"ENGAZ004","Move to {-5499460.953457, -2250814.454542, 2309743.262342}","-",21.37336764,-157.73318922,"2026-08-03T22:00:00.000Z","UAV 1"
"ENMORT003","FFE-On-Location ""Location={-5498358.113175, -2250865.429793, 2312201.552453}""  Name of Weapons to Fire: Indirect-Fire-Gun:m9333he. Number-Of-Rounds: 1. Height-Above-Terrain: 0","-",21.37448817,-157.73726715,"2026-08-03T22:00:00.000Z","UAV 1"
"FRT69010","Move to {-5499315.048189, -2250231.003964, 2310734.853397}","-",21.38075758,-157.73208913,"2026-08-03T22:00:00.000Z","UAV 1"
"ENM1A2004","Move to {-5499107.729384, -2250754.164082, 2310538.606898}","-",21.37346980,-157.74313700,"2026-08-03T22:00:00.000Z","UAV 1"
"ENM35003","Move to {-5499460.953457, -2250814.454542, 2309743.262342}","-",21.37355752,-157.73315653,"2026-08-03T22:00:00.000Z","UAV 1"
"ENBTR60005","Move to {-5499107.729384, -2250754.164082, 2310538.606898}","-",21.36897693,-157.74069464,"2026-08-03T22:00:00.000Z","UAV 1"
"FRTRK2004","Move to {-5498755.048693, -2250824.434840, 2311307.787782}","-",21.38827558,-157.75027238,"2026-08-03T22:00:04.025Z","UAV 1"
"FRTRK1003","Move to {-5498755.048693, -2250824.434840, 2311307.787782}","-",21.38831417,-157.75022985,"2026-08-03T22:00:04.025Z","UAV 1"
"FRMORT002","FFE-On-Location ""Location={-5499132.853573, -2251193.466895, 2310064.199617}""  Name of Weapons to Fire: Indirect-Fire-Gun:m9333he. Number-Of-Rounds: 1. Height-Above-Terrain: 0","-",21.39124517,-157.73722922,"2026-08-03T22:00:04.025Z","UAV 1"
"FRTRK1001","Move to {-5498755.048693, -2250824.434840, 2311307.787782}","-",21.38845541,-157.75028788,"2026-08-03T22:00:04.025Z","UAV 1"
"FRMORT001","FFE-On-Location ""Location={-5499191.503627, -2251825.311346, 2309314.511859}""  Name of Weapons to Fire: Indirect-Fire-Gun:m9333he. Number-Of-Rounds: 1. Height-Above-Terrain: 0","-",21.39116652,-157.73700854,"2026-08-03T22:00:04.025Z","UAV 1"
"FRLAV002","Move to {-5499315.048189, -2250231.003964, 2310734.853397}","-",21.38990972,-157.74175378,"2026-08-03T22:00:04.025Z","UAV 1"
"FRLAV006","Move to {-5499315.048189, -2250231.003964, 2310734.853397}","-",21.38987113,-157.74207511,"2026-08-03T22:00:04.025Z","UAV 1"
"FRM113007","Move to {-5499315.048189, -2250231.003964, 2310734.853397}","-",21.39009843,-157.74184604,"2026-08-03T22:00:04.025Z","UAV 1"
"FRM113002","Move to {-5499315.048189, -2250231.003964, 2310734.853397}","-",21.38983385,-157.74169886,"2026-08-03T22:00:04.025Z","UAV 1"
"FRLAV008","Move to {-5499315.048189, -2250231.003964, 2310734.853397}","-",21.39001852,-157.74174904,"2026-08-03T22:00:04.025Z","UAV 1"
"FRM113006","Move to {-5499315.048189, -2250231.003964, 2310734.853397}","-",21.38990568,-157.74190826,"2026-08-03T22:00:04.025Z","UAV 1"
"FRMORT004","None","-",21.39105358,-157.73697074,"2026-08-03T22:00:04.025Z","UAV 1"
"FRTRK1005","Move to {-5498755.048693, -2250824.434840, 2311307.787782}","-",21.38820270,-157.75010000,"2026-08-03T22:00:04.025Z","UAV 1"
"FRLAV001","Move to {-5499315.048189, -2250231.003964, 2310734.853397}","-",21.38973763,-157.74171348,"2026-08-03T22:00:04.025Z","UAV 1"
"FRTRK2001","Move to {-5498755.048693, -2250824.434840, 2311307.787782}","-",21.38836770,-157.75033656,"2026-08-03T22:00:04.025Z","UAV 1"
"FRTRK2002","Move to {-5498755.048693, -2250824.434840, 2311307.787782}","-",21.38827847,-157.75045747,"2026-08-03T22:00:04.025Z","UAV 1"
"FRM113001","Move to {-5499315.048189, -2250231.003964, 2310734.853397}","-",21.38989687,-157.74163464,"2026-08-03T22:00:04.025Z","UAV 1"
"FRLAV005","Move to {-5499315.048189, -2250231.003964, 2310734.853397}","-",21.38998263,-157.74192962,"2026-08-03T22:00:04.025Z","UAV 1"
"FRTRK1002","Move to {-5498755.048693, -2250824.434840, 2311307.787782}","-",21.38835082,-157.75051987,"2026-08-03T22:00:04.025Z","UAV 1"
"FRM113004","Move to {-5499315.048189, -2250231.003964, 2310734.853397}","-",21.38980436,-157.74196534,"2026-08-03T22:00:04.025Z","UAV 1"
"FRTRK2003","Move to {-5498755.048693, -2250824.434840, 2311307.787782}","-",21.38811456,-157.75019627,"2026-08-03T22:00:04.025Z","UAV 1"
"FRLAV004","Move to {-5499315.048189, -2250231.003964, 2310734.853397}","-",21.38965444,-157.74153350,"2026-08-03T22:00:04.025Z","UAV 1"
"FRTRK1004","Move to {-5498755.048693, -2250824.434840, 2311307.787782}","-",21.38812444,-157.75024565,"2026-08-03T22:00:04.025Z","UAV 1"
"FRTRK2004","Move to {-5498755.048693, -2250824.434840, 2311307.787782}","-",21.38827558,-157.75027238,"2026-08-03T22:00:04.025Z","UAV 1"
"FRTRK1003","Move to {-5498755.048693, -2250824.434840, 2311307.787782}","-",21.38831417,-157.75022985,"2026-08-03T22:00:04.025Z","UAV 1"
"FRMORT002","FFE-On-Location ""Location={-5499132.853573, -2251193.466895, 2310064.199617}""  Name of Weapons to Fire: Indirect-Fire-Gun:m9333he. Number-Of-Rounds: 1. Height-Above-Terrain: 0","-",21.39124517,-157.73722922,"2026-08-03T22:00:04.025Z","UAV 1"
"FRTRK1001","Move to {-5498755.048693, -2250824.434840, 2311307.787782}","-",21.38845541,-157.75028788,"2026-08-03T22:00:04.025Z","UAV 1"
