object,event,subject,lat,lon,timestamp,source
"ENGAZ002","Move to {-5499460.953457, -2250814.454542, 2309743.262342}","-",21.37354086,-157.73351947,"2026-08-03T22:00:04.240Z","UAV 2"
"ENT72009","Move to {-5499107.729384, -2250754.164082, 2310538.606898}","-",21.37163128,-157.74165685,"2026-08-03T22:00:04.240Z","UAV 2"
"ENT72011","Move to {-5499107.729384, -2250754.164082, 2310538.606898}","-",21.37183971,-157.74158124,"2026-08-03T22:00:04.240Z","UAV 2"
"ENT72004","Move to {-5499107.729384, -2250754.164082, 2310538.606898}","-",21.37199714,-157.74159471,"2026-08-03T22:00:04.240Z","UAV 2"
"ENT72010","Move to {-5499107.729384, -2250754.164082, 2310538.606898}","-",21.37198450,-157.74151964,"2026-08-03T22:00:04.240Z","UAV 2"
"ENT72006","Move to {-5499107.729384, -2250754.164082, 2310538.606898}","-",21.37197700,-157.74174842,"2026-08-03T22:00:04.240Z","UAV 2"
"ENMIM001","Move to {-5499460.953457, -2250814.454542, 2309743.262342}","-",21.37581551,-157.73492767,"2026-08-03T22:00:04.240Z","UAV 2"
"ENCAESAR001","Move to {-5499460.953457, -2250814.454542, 2309743.262342}","-",21.37592116,-157.73473101,"2026-08-03T22:00:04.240Z","UAV 2"
"ENM1A2003","Move to {-5499107.729384, -2250754.164082, 2310538.606898}","-",21.37332137,-157.74325039,"2026-08-03T22:00:00.165Z","UAV 2"
"FRM901001","None","-",21.38680798,-157.73443834,"2026-08-03T22:00:00.165Z","UAV 2"
"ENMORT005","FFE-On-Location ""Location={-5499123.141030, -2250320.406046, 2311025.754248}""  Name of Weapons to Fire: Indirect-Fire-Gun:m9333he. Number-Of-Rounds: 1. Height-Above-Terrain: 0","-",21.37463885,-157.73701809,"2026-08-03T22:00:00.165Z","UAV 2"
"ENM1A2001","Move to {-5499107.729384, -2250754.164082, 2310538.606898}","-",21.37344901,-157.74288997,"2026-08-03T22:00:00.165Z","UAV 2"
"FRT69007","Move to {-5499315.048189, -2250231.003964, 2310734.853397}","-",21.38070357,-157.73204111,"2026-08-03T22:00:00.165Z","UAV 2"
"ENMORT004","FFE-On-Location ""Location={-5498511.672389, -2250935.799735, 2311770.746054}""  Name of Weapons to Fire: Indirect-Fire-Gun:m9333he. Number-Of-Rounds: 1. Height-Above-Terrain: 0","-",21.37449517,-157.73695548,"2026-08-03T22:00:00.165Z","UAV 2"
"ENM35004","Move to {-5499460.953457, -2250814.454542, 2309743.262342}","-",21.37321732,-157.73305944,"2026-08-03T22:00:00.165Z","UAV 2"
"ENGAZ001","Move to {-5499460.953457, -2250814.454542, 2309743.262342}","-",21.37337579,-157.73279257,"2026-08-03T22:00:00.165Z","UAV 2"
"FRT69006","Move to {-5499315.048189, -2250231.003964, 2310734.853397}","-",21.38096251,-157.73222439,"2026-08-03T22:00:00.165Z","UAV 2"
"FRMORT001","FFE-On-Location ""Location={-5498976.908217, -2251427.979631, 2310206.739358}""  Name of Weapons to Fire: Indirect-Fire-Gun:m9333he. Number-Of-Rounds: 1. Height-Above-Terrain: 0","-",21.39116652,-157.73700854,"2026-08-03T22:00:00.165Z","UAV 2"
"ENM1A2002","Move to {-5499107.729384, -2250754.164082, 2310538.606898}","-",21.37356143,-157.74317200,"2026-08-03T22:00:00.165Z","UAV 2"
"ENCAESAR004","Move to {-5499444.816370, -2250654.663336, 2309957.213850}","-",21.37601276,-157.73451630,"2026-08-03T22:00:00.165Z","UAV 2"
"FRT69003","Move to {-5499315.048189, -2250231.003964, 2310734.853397}","-",21.38097395,-157.73240275,"2026-08-03T22:00:00.165Z","UAV 2"
"FRT69005","Move to {-5499315.048189, -2250231.003964, 2310734.853397}","-",21.38100077,-157.73233777,"2026-08-03T22:00:00.165Z","UAV 2"
"ENM35002","Move to {-5499460.953457, -2250814.454542, 2309743.262342}","-",21.37340577,-157.73283903,"2026-08-03T22:00:00.165Z","UAV 2"
"ENGAZ003","Move to {-5499460.953457, -2250814.454542, 2309743.262342}","-",21.37338482,-157.73326221,"2026-08-03T22:00:00.165Z","UAV 2"
"ENM35001","Move to {-5499460.953457, -2250814.454542, 2309743.262342}","-",21.37314720,-157.73312307,"2026-08-03T22:00:00.165Z","UAV 2"
"FRMORT004","None","-",21.39105358,-157.73697074,"2026-08-03T22:00:00.165Z","UAV 2"
"ENCAESAR003","Move to {-5499460.953457, -2250814.454542, 2309743.262342}","-",21.37585208,-157.73459179,"2026-08-03T22:00:00.165Z","UAV 2"
"ENMORT001","FFE-On-Location ""Location={-5499123.141030, -2250320.406046, 2311025.754248}""  Name of Weapons to Fire: Indirect-Fire-Gun:m9333he. Number-Of-Rounds: 1. Height-Above-Terrain: 0","-",21.37454920,-157.73726779,"2026-08-03T22:00:00.165Z","UAV 2"
"FRM109003","Move to {-5499516.453323, -2249726.423604, 2310685.859186}","-",21.38680864,-157.73465517,"2026-08-03T22:00:00.165Z","UAV 2"
"FRM109002","Move to {-5499315.048189, -2250231.003964, 2310734.853397}","-",21.38670406,-157.73454745,"2026-08-03T22:00:00.165Z","UAV 2"
"FRT69008","Move to {-5499315.048189, -2250231.003964, 2310734.853397}","-",21.38097024,-157.73244663,"2026-08-03T22:00:00.165Z","UAV 2"
"FRT69009","Move to {-5499315.048189, -2250231.003964, 2310734.853397}","-",21.38066098,-157.73234161,"2026-08-03T22:00:00.165Z","UAV 2"
"ENGAZ004","Move to {-5499460.953457, -2250814.454542, 2309743.262342}","-",21.37336815,-157.73318922,"2026-08-03T22:00:00.165Z","UAV 2"
"FRM109001","Move to {-5499516.453323, -2249726.423604, 2310685.859186}","-",21.38650020,-157.73425927,"2026-08-03T22:00:00.165Z","UAV 2"
"ENMORT003","FFE-On-Location ""Location={-5498573.025370, -2251262.832114, 2311309.431241}""  Name of Weapons to Fire: Indirect-Fire-Gun:m9333he. Number-Of-Rounds: 1. Height-Above-Terrain: 0","-",21.37448817,-157.73726715,"2026-08-03T22:00:00.165Z","UAV 2"
"FRAHS002","Move to {-5499315.048189, -2250231.003964, 2310734.853397}","-",21.38655078,-157.73465933,"2026-08-03T22:00:00.165Z","UAV 2"
"FRT69010","Move to {-5499315.048189, -2250231.003964, 2310734.853397}","-",21.38075821,-157.73208913,"2026-08-03T22:00:00.165Z","UAV 2"
"FRM109004","Move to {-5499315.048189, -2250231.003964, 2310734.853397}","-",21.38683655,-157.73430863,"2026-08-03T22:00:00.165Z","UAV 2"
"ENM1A2004","Move to {-5499107.729384, -2250754.164082, 2310538.606898}","-",21.37347055,-157.74313700,"2026-08-03T22:00:00.165Z","UAV 2"
"ENM35003","Move to {-5499460.953457, -2250814.454542, 2309743.262342}","-",21.37355785,-157.73315653,"2026-08-03T22:00:00.165Z","UAV 2"
"ENM1A2003","Move to {-5499107.729384, -2250754.164082, 2310538.606898}","-",21.37332137,-157.74325039,"2026-08-03T22:00:00.165Z","UAV 2"
"FRM901001","None","-",21.38680798,-157.73443834,"2026-08-03T22:00:00.165Z","UAV 2"
"ENMORT005","FFE-On-Location ""Location={-5499123.141030, -2250320.406046, 2311025.754248}""  Name of Weapons to Fire: Indirect-Fire-Gun:m9333he. Number-Of-Rounds: 1. Height-Above-Terrain: 0","-",21.37463885,-157.73701809,"2026-08-03T22:00:00.165Z","UAV 2"
"ENM1A2001","Move to {-5499107.729384, -2250754.164082, 2310538.606898}","-",21.37344901,-157.74288997,"2026-08-03T22:00:00.165Z","UAV 2"
"FRT69007","Move to {-5499315.048189, -2250231.003964, 2310734.853397}","-",21.38070357,-157.73204111,"2026-08-03T22:00:00.165Z","UAV 2"
"ENMORT004","FFE-On-Location ""Location={-5498511.672389, -2250935.799735, 2311770.746054}""  Name of Weapons to Fire: Indirect-Fire-Gun:m9333he. Number-Of-Rounds: 1. Height-Above-Terrain: 0","-",21.37449517,-157.73695548,"2026-08-03T22:00:00.165Z","UAV 2"
"ENM35004","Move to {-5499460.953457, -2250814.454542, 2309743.262342}","-",21.37321732,-157.73305944,"2026-08-03T22:00:00.165Z","UAV 2"
"ENGAZ001","Move to {-5499460.953457, -2250814.454542, 2309743.262342}","-",21.37337579,-157.73279257,"2026-08-03T22:00:00.165Z","UAV 2"
"FRT69006","Move to {-5499315.048189, -2250231.003964, 2310734.853397}","-",21.38096251,-157.73222439,"2026-08-03T22:00:00.165Z","UAV 2"
"FRMORT001","FFE-On-Location ""Location={-5498976.908217, -2251427.979631, 2310206.739358}""  Name of Weapons to Fire: Indirect-Fire-Gun:m9333he. Number-Of-Rounds: 1. Height-Above-Terrain: 0","-",21.39116652,-157.73700854,"2026-08-03T22:00:00.165Z","UAV 2"
"ENM1A2002","Move to {-5499107.729384, -2250754.164082, 2310538.606898}","-",21.37356143,-157.74317200,"2026-08-03T22:00:00.165Z","UAV 2"
"ENCAESAR004","Move to {-5499444.816370, -2250654.663336, 2309957.213850}","-",21.37601276,-157.73451630,"2026-08-03T22:00:00.165Z","UAV 2"
"FRT69003","Move to {-5499315.048189, -2250231.003964, 2310734.853397}","-",21.38097395,-157.73240275,"2026-08-03T22:00:00.165Z","UAV 2"
"FRT69005","Move to {-5499315.048189, -2250231.003964, 2310734.853397}","-",21.38100077,-157.73233777,"2026-08-03T22:00:00.165Z","UAV 2"
"ENM35002","Move to {-5499460.953457, -2250814.454542, 2309743.262342}","-",21.37340577,-157.73283903,"2026-08-03T22:00:00.165Z","UAV 2"
"ENGAZ003","Move to {-5499460.953457, -2250814.454542, 2309743.262342}","-",21.37338482,-157.73326221,"2026-08-03T22:00:00.165Z","UAV 2"
"ENM35001","Move to {-5499460.953457, -2250814.454542, 2309743.262342}","-",21.37314720,-157.73312307,"2026-08-03T22:00:00.165Z","UAV 2"
"FRMORT004","None","-",21.39105358,-157.73697074,"2026-08-03T22:00:00.165Z","UAV 2"
"ENCAESAR003","Move to {-5499460.953457, -2250814.454542, 2309743.262342}","-",21.37585208,-157.73459179,"2026-08-03T22:00:00.165Z","UAV 2"
"ENMORT001","FFE-On-Location ""Location={-5499123.141030, -2250320.406046, 2311025.754248}""  Name of Weapons to Fire: Indirect-Fire-Gun:m9333he. Number-Of-Rounds: 1. Height-Above-Terrain: 0","-",21.37454920,-157.73726779,"2026-08-03T22:00:00.165Z","UAV 2"
"FRM109003","Move to {-5499516.453323, -2249726.423604, 2310685.859186}","-",21.38680864,-157.73465517,"2026-08-03T22:00:00.165Z","UAV 2"
"FRM109002","Move to {-5499315.048189, -2250231.003964, 2310734.853397}","-",21.38670406,-157.73454745,"2026-08-03T22:00:00.165Z","UAV 2"
"FRT69008","Move to {-5499315.048189, -2250231.003964, 2310734.853397}","-",21.38097024,-157.73244663,"2026-08-03T22:00:00.165Z","UAV 2"
"FRT69009","Move to {-5499315.048189, -2250231.003964, 2310734.853397}","-",21.38066098,-157.73234161,"2026-08-03T22:00:00.165Z","UAV 2"
"ENGAZ004","Move to {-5499460.953457, -2250814.454542, 2309743.262342}","-",21.37336815,-157.73318922,"2026-08-03T22:00:00.165Z","UAV 2"
"FRM109001","Move to {-5499516.453323, -2249726.423604, 2310685.859186}","-",21.38650020,-157.73425927,"2026-08-03T22:00:00.165Z","UAV 2"
"ENMORT003","FFE-On-Location ""Location={-5498573.025370, -2251262.832114, 2311309.431241}""  Name of Weapons to Fire: Indirect-Fire-Gun:m9333he. Number-Of-Rounds: 1. Height-Above-Terrain: 0","-",21.37448817,-157.73726715,"2026-08-03T22:00:00.165Z","UAV 2"
"FRAHS002","Move to {-5499315.048189, -2250231.003964, 2310734.853397}","-",21.38655078,-157.73465933,"2026-08-03T22:00:00.165Z","UAV 2"
"FRT69010","Move to {-5499315.048189, -2250231.003964, 2310734.853397}","-",21.38075821,-157.73208913,"2026-08-03T22:00:00.165Z","UAV 2"
"FRM109004","Move to {-5499315.048189, -2250231.003964, 2310734.853397}","-",21.38683655,-157.73430863,"2026-08-03T22:00:00.165Z","UAV 2"
"ENM1A2004","Move to {-5499107.729384, -2250754.164082, 2310538.606898}","-",21.37347055,-157.74313700,"2026-08-03T22:00:00.165Z","UAV 2"
"ENM35003","Move to {-5499460.953457, -2250814.454542, 2309743.262342}","-",21.37355785,-157.73315653,"2026-08-03T22:00:00.165Z","UAV 2"
"ENM1A2003","Move to {-5499107.729384, -2250754.164082, 2310538.606898}","-",21.37332152,-157.74325039,"2026-08-03T22:00:00.181Z","UAV 2"
"FRM901001","None","-",21.38680798,-157.73443834,"2026-08-03T22:00:00.181Z","UAV 2"
"ENMORT005","FFE-On-Location ""Location={-5499123.141030, -2250320.406046, 2311025.754248}""  Name of Weapons to Fire: Indirect-Fire-Gun:m9333he. Number-Of-Rounds: 1. Height-Above-Terrain: 0","-",21.37463885,-157.73701809,"2026-08-03T22:00:00.181Z","UAV 2"
"ENM1A2001","Move to {-5499107.729384, -2250754.164082, 2310538.606898}","-",21.37344916,-157.74288997,"2026-08-03T22:00:00.181Z","UAV 2"
"FRT69007","Move to {-5499315.048189, -2250231.003964, 2310734.853397}","-",21.38070369,-157.73204111,"2026-08-03T22:00:00.181Z","UAV 2"
"ENMORT004","FFE-On-Location ""Location={-5498511.672389, -2250935.799735, 2311770.746054}""  Name of Weapons to Fire: Indirect-Fire-Gun:m9333he. Number-Of-Rounds: 1. Height-Above-Terrain: 0","-",21.37449517,-157.73695548,"2026-08-03T22:00:00.181Z","UAV 2"
"ENM35004","Move to {-5499460.953457, -2250814.454542, 2309743.262342}","-",21.37321738,-157.73305944,"2026-08-03T22:00:00.181Z","UAV 2"
"ENGAZ001","Move to {-5499460.953457, -2250814.454542, 2309743.262342}","-",21.37337589,-157.73279257,"2026-08-03T22:00:00.181Z","UAV 2"
"FRT69006","Move to {-5499315.048189, -2250231.003964, 2310734.853397}","-",21.38096264,-157.73222439,"2026-08-03T22:00:00.181Z","UAV 2"
"FRMORT001","FFE-On-Location ""Location={-5498976.908217, -2251427.979631, 2310206.739358}""  Name of Weapons to Fire: Indirect-Fire-Gun:m9333he. Number-Of-Rounds: 1. Height-Above-Terrain: 0","-",21.39116652,-157.73700854,"2026-08-03T22:00:00.181Z","UAV 2"
"ENM1A2002","Move to {-5499107.729384, -2250754.164082, 2310538.606898}","-",21.37356158,-157.74317200,"2026-08-03T22:00:00.181Z","UAV 2"
"ENCAESAR004","Move to {-5499444.816370, -2250654.663336, 2309957.213850}","-",21.37601276,-157.73451630,"2026-08-03T22:00:00.181Z","UAV 2"
"FRT69003","Move to {-5499315.048189, -2250231.003964, 2310734.853397}","-",21.38097407,-157.73240275,"2026-08-03T22:00:00.181Z","UAV 2"
"FRT69005","Move to {-5499315.048189, -2250231.003964, 2310734.853397}","-",21.38100090,-157.73233777,"2026-08-03T22:00:00.181Z","UAV 2"
"ENM35002","Move to {-5499460.953457, -2250814.454542, 2309743.262342}","-",21.37340583,-157.73283903,"2026-08-03T22:00:00.181Z","UAV 2"
"ENGAZ003","Move to {-5499460.953457, -2250814.454542, 2309743.262342}","-",21.37338492,-157.73326221,"2026-08-03T22:00:00.181Z","UAV 2"
"ENM35001","Move to {-5499460.953457, -2250814.454542, 2309743.262342}","-",21.37314726,-157.73312307,"2026-08-03T22:00:00.181Z","UAV 2"
"FRMORT004","None","-",21.39105358,-157.73697074,"2026-08-03T22:00:00.181Z","UAV 2"
"ENCAESAR003","Move to {-5499460.953457, -2250814.454542, 2309743.262342}","-",21.37585208,-157.73459179,"2026-08-03T22:00:00.181Z","UAV 2"
"ENMORT001","FFE-On-Location ""Location={-5499123.141030, -2250320.406046, 2311025.754248}""  Name of Weapons to Fire: Indirect-Fire-Gun:m9333he. Number-Of-Rounds: 1. Height-Above-Terrain: 0","-",21.37454920,-157.73726779,"2026-08-03T22:00:00.181Z","UAV 2"
"FRM109003","Move to {-5499516.453323, -2249726.423604, 2310685.859186}","-",21.38680864,-157.73465517,"2026-08-03T22:00:00.181Z","UAV 2"
"FRM109002","Move to {-5499315.048189, -2250231.003964, 2310734.853397}","-",21.38670406,-157.73454745,"2026-08-03T22:00:00.181Z","UAV 2"
"FRT69008","Move to {-5499315.048189, -2250231.003964, 2310734.853397}","-",21.38097036,-157.73244663,"2026-08-03T22:00:00.181Z","UAV 2"
"FRT69009","Move to {-5499315.048189, -2250231.003964, 2310734.853397}","-",21.38066110,-157.73234161,"2026-08-03T22:00:00.181Z","UAV 2"
"ENGAZ004","Move to {-5499460.953457, -2250814.454542, 2309743.262342}","-",21.37336825,-157.73318922,"2026-08-03T22:00:00.181Z","UAV 2"
"FRM109001","Move to {-5499516.453323, -2249726.423604, 2310685.859186}","-",21.38650020,-157.73425927,"2026-08-03T22:00:00.181Z","UAV 2"
"ENMORT003","FFE-On-Location ""Location={-5498573.025370, -2251262.832114, 2311309.431241}""  Name of Weapons to Fire: Indirect-Fire-Gun:m9333he. Number-Of-Rounds: 1. Height-Above-Terrain: 0","-",21.37448817,-157.73726715,"2026-08-03T22:00:00.181Z","UAV 2"
"FRAHS002","Move to {-5499315.048189, -2250231.003964, 2310734.853397}","-",21.38655078,-157.73465933,"2026-08-03T22:00:00.181Z","UAV 2"
"FRT69010","Move to {-5499315.048189, -2250231.003964, 2310734.853397}","-",21.38075834,-157.73208913,"2026-08-03T22:00:00.181Z","UAV 2"
"FRM109004","Move to {-5499315.048189, -2250231.003964, 2310734.853397}","-",21.38683655,-157.73430863,"2026-08-03T22:00:00.181Z","UAV 2"
"ENM1A2004","Move to {-5499107.729384, -2250754.164082, 2310538.606898}","-",21.37347070,-157.74313700,"2026-08-03T22:00:00.181Z","UAV 2"
"ENM35003","Move to {-5499460.953457, -2250814.454542, 2309743.262342}","-",21.37355792,-157.73315653,"2026-08-03T22:00:00.181Z","UAV 2"
"ENM1A2003","Move to {-5499107.729384, -2250754.164082, 2310538.606898}","-",21.37332112,-157.74325039,"2026-08-03T22:00:00.135Z","UAV 2"
"ENMORT005","FFE-On-Location ""Location={-5499123.141030, -2250320.406046, 2311025.754248}""  Name of Weapons to Fire: Indirect-Fire-Gun:m9333he. Number-Of-Rounds: 1. Height-Above-Terrain: 0","-",21.37463885,-157.73701809,"2026-08-03T22:00:00.135Z","UAV 2"
"ENM1A2001","Move to {-5499107.729384, -2250754.164082, 2310538.606898}","-",21.37344876,-157.74288997,"2026-08-03T22:00:00.135Z","UAV 2"
"FRT69007","Move to {-5499315.048189, -2250231.003964, 2310734.853397}","-",21.38070336,-157.73204111,"2026-08-03T22:00:00.135Z","UAV 2"
"ENMORT004","FFE-On-Location ""Location={-5498511.672389, -2250935.799735, 2311770.746054}""  Name of Weapons to Fire: Indirect-Fire-Gun:m9333he. Number-Of-Rounds: 1. Height-Above-Terrain: 0","-",21.37449517,-157.73695548,"2026-08-03T22:00:00.135Z","UAV 2"
"ENM35004","Move to {-5499460.953457, -2250814.454542, 2309743.262342}","-",21.37321721,-157.73305944,"2026-08-03T22:00:00.135Z","UAV 2"
"ENGAZ001","Move to {-5499460.953457, -2250814.454542, 2309743.262342}","-",21.37337562,-157.73279257,"2026-08-03T22:00:00.135Z","UAV 2"
"FRT69006","Move to {-5499315.048189, -2250231.003964, 2310734.853397}","-",21.38096230,-157.73222439,"2026-08-03T22:00:00.135Z","UAV 2"
"FRMORT001","FFE-On-Location ""Location={-5499191.503627, -2251825.311346, 2309314.511859}""  Name of Weapons to Fire: Indirect-Fire-Gun:m9333he. Number-Of-Rounds: 1. Height-Above-Terrain: 0","-",21.39116652,-157.73700854,"2026-08-03T22:00:00.135Z","UAV 2"
"ENM1A2002","Move to {-5499107.729384, -2250754.164082, 2310538.606898}","-",21.37356118,-157.74317200,"2026-08-03T22:00:00.135Z","UAV 2"
"FRT69003","Move to {-5499315.048189, -2250231.003964, 2310734.853397}","-",21.38097374,-157.73240275,"2026-08-03T22:00:00.135Z","UAV 2"
"FRT69005","Move to {-5499315.048189, -2250231.003964, 2310734.853397}","-",21.38100056,-157.73233777,"2026-08-03T22:00:00.135Z","UAV 2"
"ENM35002","Move to {-5499460.953457, -2250814.454542, 2309743.262342}","-",21.37340566,-157.73283903,"2026-08-03T22:00:00.135Z","UAV 2"
"ENGAZ003","Move to {-5499460.953457, -2250814.454542, 2309743.262342}","-",21.37338465,-157.73326221,"2026-08-03T22:00:00.135Z","UAV 2"
"ENM35001","Move to {-5499460.953457, -2250814.454542, 2309743.262342}","-",21.37314709,-157.73312307,"2026-08-03T22:00:00.135Z","UAV 2"
"FRMORT004","None","-",21.39105358,-157.73697074,"2026-08-03T22:00:00.135Z","UAV 2"
"ENMORT001","FFE-On-Location ""Location={-5499123.141030, -2250320.406046, 2311025.754248}""  Name of Weapons to Fire: Indirect-Fire-Gun:m9333he. Number-Of-Rounds: 1. Height-Above-Terrain: 0","-",21.37454920,-157.73726779,"2026-08-03T22:00:00.135Z","UAV 2"
"FRT69008","Move to {-5499315.048189, -2250231.003964, 2310734.853397}","-",21.38097003,-157.73244663,"2026-08-03T22:00:00.135Z","UAV 2"
"FRT69009","Move to {-5499315.048189, -2250231.003964, 2310734.853397}","-",21.38066077,-157.73234161,"2026-08-03T22:00:00.135Z","UAV 2"
"ENGAZ004","Move to {-5499460.953457, -2250814.454542, 2309743.262342}","-",21.37336798,-157.73318922,"2026-08-03T22:00:00.135Z","UAV 2"
"ENMORT003","FFE-On-Location ""Location={-5498358.113175, -2250865.429793, 2312201.552453}""  Name of Weapons to Fire: Indirect-Fire-Gun:m9333he. Number-Of-Rounds: 1. Height-Above-Terrain: 0","-",21.37448817,-157.73726715,"2026-08-03T22:00:00.135Z","UAV 2"
"FRT69010","Move to {-5499315.048189, -2250231.003964, 2310734.853397}","-",21.38075800,-157.73208913,"2026-08-03T22:00:00.135Z","UAV 2"
"ENM1A2004","Move to {-5499107.729384, -2250754.164082, 2310538.606898}","-",21.37347030,-157.74313700,"2026-08-03T22:00:00.135Z","UAV 2"
"ENM35003","Move to {-5499460.953457, -2250814.454542, 2309743.262342}","-",21.37355774,-157.73315653,"2026-08-03T22:00:00.135Z","UAV 2"
"FRM901001","None","-",21.39546138,-157.73719974,"2026-08-03T22:00:16.677Z","UAV 2"
"FRAHS001","FFE-On-Location ""Location={-5499191.503627, -2251825.311346, 2309314.511859}""  Name of Weapons to Fire: Indirect-Fire-Gun:M107-155mm. Number-Of-Rounds: 1. Height-Above-Terrain: 0","-",21.39511611,-157.73746058,"2026-08-03T22:00:16.677Z","UAV 2"
"FRM109003","Move to {-5499516.453323, -2249726.423604, 2310685.859186}","-",21.39548496,-157.73742474,"2026-08-03T22:00:16.677Z","UAV 2"
"FRM109002","Move to {-5499315.048189, -2250231.003964, 2310734.853397}","-",21.39538039,-157.73731702,"2026-08-03T22:00:16.677Z","UAV 2"
"FRM109001","Move to {-5499516.453323, -2249726.423604, 2310685.859186}","-",21.39517652,-157.73702882,"2026-08-03T22:00:16.677Z","UAV 2"
