object,event,subject,lat,lon,timestamp,source
"FRM109003","FFE-On-Location ""Location={-5499460.953457, -2250814.454542, 2309743.262342}""  Name of Weapons to Fire: Indirect-Fire-Gun:M107-155mm. Number-Of-Rounds: 1. Height-Above-Terrain: 0","-",21.39546204,-157.73741658,"2026-08-03T22:00:01.904Z","UAV 3"
"FRM109002","FFE-On-Location ""Location={-5499132.853573, -2251193.466895, 2310064.199617}""  Name of Weapons to Fire: Indirect-Fire-Gun:M107-155mm. Number-Of-Rounds: 1. Height-Above-Terrain: 0","-",21.39535746,-157.73730886,"2026-08-03T22:00:01.904Z","UAV 3"
"FRT69008","Move to {-5499315.048189, -2250231.003964, 2310734.853397}","-",21.38102841,-157.73249822,"2026-08-03T22:00:01.904Z","UAV 3"
"FRT69009","Move to {-5499315.048189, -2250231.003964, 2310734.853397}","-",21.38071915,-157.73239319,"2026-08-03T22:00:01.904Z","UAV 3"
"FRLAV003","Move to {-5499315.048189, -2250231.003964, 2310734.853397}","-",21.38979682,-157.74180462,"2026-08-03T22:00:01.904Z","UAV 3"
"ENMORT002","FFE-On-Location ""Location={-5498755.048693, -2250824.434840, 2311307.787782}""  Name of Weapons to Fire: Indirect-Fire-Gun:m9333he. Number-Of-Rounds: 1. Height-Above-Terrain: 0","-",21.37448557,-157.73696566,"2026-08-03T22:00:01.904Z","UAV 3"
"FRMORT003","FFE-On-Location ""Location={-5499460.953457, -2250814.454542, 2309743.262342}""  Name of Weapons to Fire: Indirect-Fire-Gun:m9333he. Number-Of-Rounds: 1. Height-Above-Terrain: 0","-",21.39122072,-157.73728393,"2026-08-03T22:00:01.904Z","UAV 3"
"FRM113005","Move to {-5499315.048189, -2250231.003964, 2310734.853397}","-",21.38983381,-157.74207316,"2026-08-03T22:00:01.904Z","UAV 3"
"FRM109001","FFE-On-Location ""Location={-5499191.503627, -2251825.311346, 2309314.511859}""  Name of Weapons to Fire: Indirect-Fire-Gun:M107-155mm. Number-Of-Rounds: 1. Height-Above-Terrain: 0","-",21.39515360,-157.73702065,"2026-08-03T22:00:01.904Z","UAV 3"
"FRM113004","Move to {-5499315.048189, -2250231.003964, 2310734.853397}","-",21.38979927,-157.74196002,"2026-08-03T22:00:01.904Z","UAV 3"
"ENMORT003","FFE-On-Location ""Location={-5498358.113175, -2250865.429793, 2312201.552453}""  Name of Weapons to Fire: Indirect-Fire-Gun:m9333he. Number-Of-Rounds: 1. Height-Above-Terrain: 0","-",21.37448817,-157.73726715,"2026-08-03T22:00:01.904Z","UAV 3"
"FRAHS002","FFE-On-Location ""Location={-5499132.853573, -2251193.466895, 2310064.199617}""  Name of Weapons to Fire: Indirect-Fire-Gun:M107-155mm. Number-Of-Rounds: 1. Height-Above-Terrain: 0","-",21.39520418,-157.73742074,"2026-08-03T22:00:01.904Z","UAV 3"
"FRT69010","Move to {-5499315.048189, -2250231.003964, 2310734.853397}","-",21.38081639,-157.73214071,"2026-08-03T22:00:01.904Z","UAV 3"
"FRM109004","Move to {-5499315.048189, -2250231.003964, 2310734.853397}","-",21.39552753,-157.73709838,"2026-08-03T22:00:01.904Z","UAV 3"
"FRLAV004","Move to {-5499315.048189, -2250231.003964, 2310734.853397}","-",21.38965087,-157.74155180,"2026-08-03T22:00:01.904Z","UAV 3"
"FRM113002","Move to {-5499315.048189, -2250231.003964, 2310734.853397}","-",21.38982901,-157.74169886,"2026-08-03T22:00:01.904Z","UAV 3"
"FRLAV001","Move to {-5499315.048189, -2250231.003964, 2310734.853397}","-",21.38973091,-157.74171762,"2026-08-03T22:00:01.904Z","UAV 3"
"ENINF040","Follow-Entity Entity: ""ENINF001"" Offset: <-0 0 -0 >","-",21.36860548,-157.74038887,"2026-08-03T22:00:03.994Z","UAV 3"
"ENINF010","Follow-Entity Entity: ""ENINF001"" Offset: <-0 0 -0 >","-",21.36865751,-157.74042106,"2026-08-03T22:00:03.994Z","UAV 3"
"ENINF021","Follow-Entity Entity: ""ENINF001"" Offset: <-0 0 -0 >","-",21.36869338,-157.74059827,"2026-08-03T22:00:03.994Z","UAV 3"
"ENSA7011","Follow-Entity Entity: ""ENSA7001"" Offset: <-0 0 -0 >","-",21.36890904,-157.74039159,"2026-08-03T22:00:03.994Z","UAV 3"
"ENINF061","Follow-Entity Entity: ""ENINF001"" Offset: <-0 0 -0 >","-",21.36869589,-157.74055857,"2026-08-03T22:00:03.994Z","UAV 3"
"ENINF002","Follow-Entity Entity: ""ENINF001"" Offset: <-0 0 -0 >","-",21.36890579,-157.74037621,"2026-08-03T22:00:03.994Z","UAV 3"
"ENINF059","Follow-Entity Entity: ""ENINF001"" Offset: <-0 0 -0 >","-",21.36859789,-157.74034221,"2026-08-03T22:00:03.994Z","UAV 3"
"ENINF071","Follow-Entity Entity: ""ENINF001"" Offset: <-0 0 -0 >","-",21.36886130,-157.74034930,"2026-08-03T22:00:03.994Z","UAV 3"
"ENINF072","Follow-Entity Entity: ""ENINF001"" Offset: <-0 0 -0 >","-",21.36886165,-157.74031882,"2026-08-03T22:00:03.994Z","UAV 3"
"ENINF033","Follow-Entity Entity: ""ENINF001"" Offset: <-0 0 -0 >","-",21.36877068,-157.74058969,"2026-08-03T22:00:03.994Z","UAV 3"
"ENINF055","Follow-Entity Entity: ""ENINF001"" Offset: <-0 0 -0 >","-",21.36865252,-157.74038903,"2026-08-03T22:00:03.994Z","UAV 3"
"ENINF084","Follow-Entity Entity: ""ENINF001"" Offset: <-0 0 -0 >","-",21.36878606,-157.74062383,"2026-08-03T22:00:03.994Z","UAV 3"
"ENINF027","Follow-Entity Entity: ""ENINF001"" Offset: <-0 0 -0 >","-",21.36875304,-157.74057915,"2026-08-03T22:00:03.994Z","UAV 3"
"ENINF066","Follow-Entity Entity: ""ENINF001"" Offset: <-0 0 -0 >","-",21.36870813,-157.74059891,"2026-08-03T22:00:03.994Z","UAV 3"
"ENSA7002","Follow-Entity Entity: ""ENSA7001"" Offset: <-0 0 -0 >","-",21.36862537,-157.74033231,"2026-08-03T22:00:03.994Z","UAV 3"
"ENINF003","Follow-Entity Entity: ""ENINF001"" Offset: <-0 0 -0 >","-",21.36892359,-157.74028861,"2026-08-03T22:00:03.994Z","UAV 3"
"ENBTR60006","Move to {-5499107.729384, -2250754.164082, 2310538.606898}","-",21.36928387,-157.74048719,"2026-08-03T22:00:03.994Z","UAV 3"
"ENINF022","Follow-Entity Entity: ""ENINF001"" Offset: <-0 0 -0 >","-",21.36872682,-157.74058961,"2026-08-03T22:00:03.994Z","UAV 3"
"ENINF062","Follow-Entity Entity: ""ENINF001"" Offset: <-0 0 -0 >","-",21.36883020,-157.74029222,"2026-08-03T22:00:03.994Z","UAV 3"
"ENINF015","Follow-Entity Entity: ""ENINF001"" Offset: <-0 0 -0 >","-",21.36884489,-157.74050362,"2026-08-03T22:00:03.994Z","UAV 3"
"ENINF007","Follow-Entity Entity: ""ENINF001"" Offset: <-0 0 -0 >","-",21.36866176,-157.74050681,"2026-08-03T22:00:03.994Z","UAV 3"
"ENBTR80004","Move to {-5499107.729384, -2250754.164082, 2310538.606898}","-",21.36923290,-157.74029665,"2026-08-03T22:00:03.994Z","UAV 3"
"ENBTR60003","Move to {-5499107.729384, -2250754.164082, 2310538.606898}","-",21.36915697,-157.74069347,"2026-08-03T22:00:03.994Z","UAV 3"
"ENINF012","Follow-Entity Entity: ""ENINF001"" Offset: <-0 0 -0 >","-",21.36858304,-157.74062228,"2026-08-03T22:00:03.994Z","UAV 3"
"ENINF018","Follow-Entity Entity: ""ENINF001"" Offset: <-0 0 -0 >","-",21.36873529,-157.74057427,"2026-08-03T22:00:03.994Z","UAV 3"
"ENINF081","Follow-Entity Entity: ""ENINF001"" Offset: <-0 0 -0 >","-",21.36882921,-157.74065746,"2026-08-03T22:00:03.994Z","UAV 3"
"ENINF093","Follow-Entity Entity: ""ENINF001"" Offset: <-0 0 -0 >","-",21.36878837,-157.74047896,"2026-08-03T22:00:03.994Z","UAV 3"
"ENINF053","Follow-Entity Entity: ""ENINF001"" Offset: <-0 0 -0 >","-",21.36869124,-157.74041124,"2026-08-03T22:00:03.994Z","UAV 3"
"ENINF032","Follow-Entity Entity: ""ENINF001"" Offset: <-0 0 -0 >","-",21.36862196,-157.74041647,"2026-08-03T22:00:03.994Z","UAV 3"
"ENINF019","Follow-Entity Entity: ""ENINF001"" Offset: <-0 0 -0 >","-",21.36870695,-157.74057094,"2026-08-03T22:00:03.994Z","UAV 3"
"ENINF078","Follow-Entity Entity: ""ENINF001"" Offset: <-0 0 -0 >","-",21.36873484,-157.74045461,"2026-08-03T22:00:03.994Z","UAV 3"
"ENINF090","Follow-Entity Entity: ""ENINF001"" Offset: <-0 0 -0 >","-",21.36889487,-157.74037360,"2026-08-03T22:00:03.994Z","UAV 3"
"ENINF039","Follow-Entity Entity: ""ENINF001"" Offset: <-0 0 -0 >","-",21.36882560,-157.74051485,"2026-08-03T22:00:03.994Z","UAV 3"
"ENSA7003","Follow-Entity Entity: ""ENSA7001"" Offset: <-0 0 -0 >","-",21.36867255,-157.74048836,"2026-08-03T22:00:03.994Z","UAV 3"
"ENINF099","Follow-Entity Entity: ""ENINF001"" Offset: <-0 0 -0 >","-",21.36876768,-157.74048340,"2026-08-03T22:00:03.994Z","UAV 3"
"ENINF051","Follow-Entity Entity: ""ENINF001"" Offset: <-0 0 -0 >","-",21.36894946,-157.74028724,"2026-08-03T22:00:03.994Z","UAV 3"
"ENINF005","Follow-Entity Entity: ""ENINF001"" Offset: <-0 0 -0 >","-",21.36880323,-157.74029638,"2026-08-03T22:00:03.994Z","UAV 3"
"ENINF025","Follow-Entity Entity: ""ENINF001"" Offset: <-0 0 -0 >","-",21.36878609,-157.74051184,"2026-08-03T22:00:03.994Z","UAV 3"
"ENINF034","Follow-Entity Entity: ""ENINF001"" Offset: <-0 0 -0 >","-",21.36886231,-157.74063392,"2026-08-03T22:00:03.994Z","UAV 3"
"ENINF014","Follow-Entity Entity: ""ENINF001"" Offset: <-0 0 -0 >","-",21.36866751,-157.74041790,"2026-08-03T22:00:03.994Z","UAV 3"
"ENSA7013","Follow-Entity Entity: ""ENSA7001"" Offset: <-0 0 -0 >","-",21.36880248,-157.74053471,"2026-08-03T22:00:03.994Z","UAV 3"
"ENINF070","Follow-Entity Entity: ""ENINF001"" Offset: <-0 0 -0 >","-",21.36863518,-157.74047964,"2026-08-03T22:00:03.994Z","UAV 3"
"ENBTR60002","Move to {-5499107.729384, -2250754.164082, 2310538.606898}","-",21.36905020,-157.74071139,"2026-08-03T22:00:03.994Z","UAV 3"
"ENINF073","Follow-Entity Entity: ""ENINF001"" Offset: <-0 0 -0 >","-",21.36874971,-157.74033693,"2026-08-03T22:00:03.994Z","UAV 3"
"ENSA7006","Follow-Entity Entity: ""ENSA7001"" Offset: <-0 0 -0 >","-",21.36872369,-157.74046993,"2026-08-03T22:00:03.994Z","UAV 3"
"ENBTR60007","Move to {-5499107.729384, -2250754.164082, 2310538.606898}","-",21.36914860,-157.74047128,"2026-08-03T22:00:03.994Z","UAV 3"
"ENINF069","Follow-Entity Entity: ""ENINF001"" Offset: <-0 0 -0 >","-",21.36875744,-157.74039568,"2026-08-03T22:00:03.994Z","UAV 3"
"ENBTR60008","Move to {-5499107.729384, -2250754.164082, 2310538.606898}","-",21.36898821,-157.74032384,"2026-08-03T22:00:03.994Z","UAV 3"
"ENBTR80007","Move to {-5499107.729384, -2250754.164082, 2310538.606898}","-",21.36919388,-157.74041252,"2026-08-03T22:00:03.994Z","UAV 3"
"ENINF097","Follow-Entity Entity: ""ENINF001"" Offset: <-0 0 -0 >","-",21.36862268,-157.74059817,"2026-08-03T22:00:03.994Z","UAV 3"
"ENSA7012","Follow-Entity Entity: ""ENSA7001"" Offset: <-0 0 -0 >","-",21.36865366,-157.74059362,"2026-08-03T22:00:03.994Z","UAV 3"
"ENINF083","Follow-Entity Entity: ""ENINF001"" Offset: <-0 0 -0 >","-",21.36876393,-157.74059952,"2026-08-03T22:00:03.994Z","UAV 3"
"ENINF086","Follow-Entity Entity: ""ENINF001"" Offset: <-0 0 -0 >","-",21.36866534,-157.74045969,"2026-08-03T22:00:03.994Z","UAV 3"
"ENBTR80005","Move to {-5499107.729384, -2250754.164082, 2310538.606898}","-",21.36914113,-157.74058827,"2026-08-03T22:00:03.994Z","UAV 3"
"ENINF087","Follow-Entity Entity: ""ENINF001"" Offset: <-0 0 -0 >","-",21.36864969,-157.74034861,"2026-08-03T22:00:03.994Z","UAV 3"
"ENINF077","Follow-Entity Entity: ""ENINF001"" Offset: <-0 0 -0 >","-",21.36885605,-157.74059353,"2026-08-03T22:00:03.994Z","UAV 3"
"ENINF030","Follow-Entity Entity: ""ENINF001"" Offset: <-0 0 -0 >","-",21.36871161,-157.74039016,"2026-08-03T22:00:03.994Z","UAV 3"
"ENINF068","Follow-Entity Entity: ""ENINF001"" Offset: <-0 0 -0 >","-",21.36879724,-157.74059266,"2026-08-03T22:00:03.994Z","UAV 3"
"ENINF057","Follow-Entity Entity: ""ENINF001"" Offset: <-0 0 -0 >","-",21.36888709,-157.74033995,"2026-08-03T22:00:03.994Z","UAV 3"
"ENINF020","Follow-Entity Entity: ""ENINF001"" Offset: <-0 0 -0 >","-",21.36877085,-157.74033669,"2026-08-03T22:00:03.994Z","UAV 3"
"ENINF054","Follow-Entity Entity: ""ENINF001"" Offset: <-0 0 -0 >","-",21.36860131,-157.74046329,"2026-08-03T22:00:03.994Z","UAV 3"
"ENBTR60004","Move to {-5499107.729384, -2250754.164082, 2310538.606898}","-",21.36891648,-157.74057726,"2026-08-03T22:00:03.994Z","UAV 3"
"ENINF075","Follow-Entity Entity: ""ENINF001"" Offset: <-0 0 -0 >","-",21.36889906,-157.74038132,"2026-08-03T22:00:03.994Z","UAV 3"
"ENINF049","Follow-Entity Entity: ""ENINF001"" Offset: <-0 0 -0 >","-",21.36869714,-157.74046485,"2026-08-03T22:00:03.994Z","UAV 3"
"ENINF009","Follow-Entity Entity: ""ENINF001"" Offset: <-0 0 -0 >","-",21.36861424,-157.74054959,"2026-08-03T22:00:03.994Z","UAV 3"
"ENINF038","Follow-Entity Entity: ""ENINF001"" Offset: <-0 0 -0 >","-",21.36893570,-157.74037075,"2026-08-03T22:00:03.994Z","UAV 3"
"ENINF076","Follow-Entity Entity: ""ENINF001"" Offset: <-0 0 -0 >","-",21.36879068,-157.74028363,"2026-08-03T22:00:03.994Z","UAV 3"
"ENBTR60005","Move to {-5499107.729384, -2250754.164082, 2310538.606898}","-",21.36927565,-157.74070322,"2026-08-03T22:00:03.994Z","UAV 3"
"ENINF040","Follow-Entity Entity: ""ENINF001"" Offset: <-0 0 -0 >","-",21.36860548,-157.74038887,"2026-08-03T22:00:03.994Z","UAV 3"
"ENINF010","Follow-Entity Entity: ""ENINF001"" Offset: <-0 0 -0 >","-",21.36865751,-157.74042106,"2026-08-03T22:00:03.994Z","UAV 3"
"ENINF021","Follow-Entity Entity: ""ENINF001"" Offset: <-0 0 -0 >","-",21.36869338,-157.74059827,"2026-08-03T22:00:03.994Z","UAV 3"
"ENSA7011","Follow-Entity Entity: ""ENSA7001"" Offset: <-0 0 -0 >","-",21.36890904,-157.74039159,"2026-08-03T22:00:03.994Z","UAV 3"
"ENINF061","Follow-Entity Entity: ""ENINF001"" Offset: <-0 0 -0 >","-",21.36869589,-157.74055857,"2026-08-03T22:00:03.994Z","UAV 3"
"ENINF002","Follow-Entity Entity: ""ENINF001"" Offset: <-0 0 -0 >","-",21.36890579,-157.74037621,"2026-08-03T22:00:03.994Z","UAV 3"
"ENINF059","Follow-Entity Entity: ""ENINF001"" Offset: <-0 0 -0 >","-",21.36859789,-157.74034221,"2026-08-03T22:00:03.994Z","UAV 3"
"ENINF071","Follow-Entity Entity: ""ENINF001"" Offset: <-0 0 -0 >","-",21.36886130,-157.74034930,"2026-08-03T22:00:03.994Z","UAV 3"
"ENINF072","Follow-Entity Entity: ""ENINF001"" Offset: <-0 0 -0 >","-",21.36886165,-157.74031882,"2026-08-03T22:00:03.994Z","UAV 3"
"ENINF033","Follow-Entity Entity: ""ENINF001"" Offset: <-0 0 -0 >","-",21.36877068,-157.74058969,"2026-08-03T22:00:03.994Z","UAV 3"
"ENINF055","Follow-Entity Entity: ""ENINF001"" Offset: <-0 0 -0 >","-",21.36865252,-157.74038903,"2026-08-03T22:00:03.994Z","UAV 3"
"ENINF084","Follow-Entity Entity: ""ENINF001"" Offset: <-0 0 -0 >","-",21.36878606,-157.74062383,"2026-08-03T22:00:03.994Z","UAV 3"
"ENINF027","Follow-Entity Entity: ""ENINF001"" Offset: <-0 0 -0 >","-",21.36875304,-157.74057915,"2026-08-03T22:00:03.994Z","UAV 3"
"ENINF066","Follow-Entity Entity: ""ENINF001"" Offset: <-0 0 -0 >","-",21.36870813,-157.74059891,"2026-08-03T22:00:03.994Z","UAV 3"
"ENSA7002","Follow-Entity Entity: ""ENSA7001"" Offset: <-0 0 -0 >","-",21.36862537,-157.74033231,"2026-08-03T22:00:03.994Z","UAV 3"
"ENINF003","Follow-Entity Entity: ""ENINF001"" Offset: <-0 0 -0 >","-",21.36892359,-157.74028861,"2026-08-03T22:00:03.994Z","UAV 3"
"ENBTR60006","Move to {-5499107.729384, -2250754.164082, 2310538.606898}","-",21.36928387,-157.74048719,"2026-08-03T22:00:03.994Z","UAV 3"
"ENINF022","Follow-Entity Entity: ""ENINF001"" Offset: <-0 0 -0 >","-",21.36872682,-157.74058961,"2026-08-03T22:00:03.994Z","UAV 3"
"ENINF062","Follow-Entity Entity: ""ENINF001"" Offset: <-0 0 -0 >","-",21.36883020,-157.74029222,"2026-08-03T22:00:03.994Z","UAV 3"
"ENINF015","Follow-Entity Entity: ""ENINF001"" Offset: <-0 0 -0 >","-",21.36884489,-157.74050362,"2026-08-03T22:00:03.994Z","UAV 3"
"ENINF007","Follow-Entity Entity: ""ENINF001"" Offset: <-0 0 -0 >","-",21.36866176,-157.74050681,"2026-08-03T22:00:03.994Z","UAV 3"
"ENBTR80004","Move to {-5499107.729384, -2250754.164082, 2310538.606898}","-",21.36923290,-157.74029665,"2026-08-03T22:00:03.994Z","UAV 3"
"ENBTR60003","Move to {-5499107.729384, -2250754.164082, 2310538.606898}","-",21.36915697,-157.74069347,"2026-08-03T22:00:03.994Z","UAV 3"
"ENINF012","Follow-Entity Entity: ""ENINF001"" Offset: <-0 0 -0 >","-",21.36858304,-157.74062228,"2026-08-03T22:00:03.994Z","UAV 3"
"ENINF018","Follow-Entity Entity: ""ENINF001"" Offset: <-0 0 -0 >","-",21.36873529,-157.74057427,"2026-08-03T22:00:03.994Z","UAV 3"
"ENINF081","Follow-Entity Entity: ""ENINF001"" Offset: <-0 0 -0 >","-",21.36882921,-157.74065746,"2026-08-03T22:00:03.994Z","UAV 3"
"ENINF093","Follow-Entity Entity: ""ENINF001"" Offset: <-0 0 -0 >","-",21.36878837,-157.74047896,"2026-08-03T22:00:03.994Z","UAV 3"
"ENINF053","Follow-Entity Entity: ""ENINF001"" Offset: <-0 0 -0 >","-",21.36869124,-157.74041124,"2026-08-03T22:00:03.994Z","UAV 3"
"ENINF032","Follow-Entity Entity: ""ENINF001"" Offset: <-0 0 -0 >","-",21.36862196,-157.74041647,"2026-08-03T22:00:03.994Z","UAV 3"
"ENINF019","Follow-Entity Entity: ""ENINF001"" Offset: <-0 0 -0 >","-",21.36870695,-157.74057094,"2026-08-03T22:00:03.994Z","UAV 3"
"ENINF078","Follow-Entity Entity: ""ENINF001"" Offset: <-0 0 -0 >","-",21.36873484,-157.74045461,"2026-08-03T22:00:03.994Z","UAV 3"
"ENINF090","Follow-Entity Entity: ""ENINF001"" Offset: <-0 0 -0 >","-",21.36889487,-157.74037360,"2026-08-03T22:00:03.994Z","UAV 3"
"ENINF039","Follow-Entity Entity: ""ENINF001"" Offset: <-0 0 -0 >","-",21.36882560,-157.74051485,"2026-08-03T22:00:03.994Z","UAV 3"
"ENSA7003","Follow-Entity Entity: ""ENSA7001"" Offset: <-0 0 -0 >","-",21.36867255,-157.74048836,"2026-08-03T22:00:03.994Z","UAV 3"
"ENINF099","Follow-Entity Entity: ""ENINF001"" Offset: <-0 0 -0 >","-",21.36876768,-157.74048340,"2026-08-03T22:00:03.994Z","UAV 3"
"ENINF051","Follow-Entity Entity: ""ENINF001"" Offset: <-0 0 -0 >","-",21.36894946,-157.74028724,"2026-08-03T22:00:03.994Z","UAV 3"
"ENINF005","Follow-Entity Entity: ""ENINF001"" Offset: <-0 0 -0 >","-",21.36880323,-157.74029638,"2026-08-03T22:00:03.994Z","UAV 3"
"ENINF025","Follow-Entity Entity: ""ENINF001"" Offset: <-0 0 -0 >","-",21.36878609,-157.74051184,"2026-08-03T22:00:03.994Z","UAV 3"
"ENINF034","Follow-Entity Entity: ""ENINF001"" Offset: <-0 0 -0 >","-",21.36886231,-157.74063392,"2026-08-03T22:00:03.994Z","UAV 3"
"ENINF014","Follow-Entity Entity: ""ENINF001"" Offset: <-0 0 -0 >","-",21.36866751,-157.74041790,"2026-08-03T22:00:03.994Z","UAV 3"
"ENSA7013","Follow-Entity Entity: ""ENSA7001"" Offset: <-0 0 -0 >","-",21.36880248,-157.74053471,"2026-08-03T22:00:03.994Z","UAV 3"
"ENINF070","Follow-Entity Entity: ""ENINF001"" Offset: <-0 0 -0 >","-",21.36863518,-157.74047964,"2026-08-03T22:00:03.994Z","UAV 3"
"ENBTR60002","Move to {-5499107.729384, -2250754.164082, 2310538.606898}","-",21.36905020,-157.74071139,"2026-08-03T22:00:03.994Z","UAV 3"
"ENINF073","Follow-Entity Entity: ""ENINF001"" Offset: <-0 0 -0 >","-",21.36874971,-157.74033693,"2026-08-03T22:00:03.994Z","UAV 3"
"ENSA7006","Follow-Entity Entity: ""ENSA7001"" Offset: <-0 0 -0 >","-",21.36872369,-157.74046993,"2026-08-03T22:00:03.994Z","UAV 3"
"ENBTR60007","Move to {-5499107.729384, -2250754.164082, 2310538.606898}","-",21.36914860,-157.74047128,"2026-08-03T22:00:03.994Z","UAV 3"
"ENINF069","Follow-Entity Entity: ""ENINF001"" Offset: <-0 0 -0 >","-",21.36875744,-157.74039568,"2026-08-03T22:00:03.994Z","UAV 3"
"ENBTR60008","Move to {-5499107.729384, -2250754.164082, 2310538.606898}","-",21.36898821,-157.74032384,"2026-08-03T22:00:03.994Z","UAV 3"
"ENBTR80007","Move to {-5499107.729384, -2250754.164082, 2310538.606898}","-",21.36919388,-157.74041252,"2026-08-03T22:00:03.994Z","UAV 3"
"ENINF097","Follow-Entity Entity: ""ENINF001"" Offset: <-0 0 -0 >","-",21.36862268,-157.74059817,"2026-08-03T22:00:03.994Z","UAV 3"
"ENSA7012","Follow-Entity Entity: ""ENSA7001"" Offset: <-0 0 -0 >","-",21.36865366,-157.74059362,"2026-08-03T22:00:03.994Z","UAV 3"
"ENINF083","Follow-Entity Entity: ""ENINF001"" Offset: <-0 0 -0 >","-",21.36876393,-157.74059952,"2026-08-03T22:00:03.994Z","UAV 3"
"ENINF086","Follow-Entity Entity: ""ENINF001"" Offset: <-0 0 -0 >","-",21.36866534,-157.74045969,"2026-08-03T22:00:03.994Z","UAV 3"
"ENBTR80005","Move to {-5499107.729384, -2250754.164082, 2310538.606898}","-",21.36914113,-157.74058827,"2026-08-03T22:00:03.994Z","UAV 3"
"ENINF087","Follow-Entity Entity: ""ENINF001"" Offset: <-0 0 -0 >","-",21.36864969,-157.74034861,"2026-08-03T22:00:03.994Z","UAV 3"
"ENINF077","Follow-Entity Entity: ""ENINF001"" Offset: <-0 0 -0 >","-",21.36885605,-157.74059353,"2026-08-03T22:00:03.994Z","UAV 3"
"ENINF030","Follow-Entity Entity: ""ENINF001"" Offset: <-0 0 -0 >","-",21.36871161,-157.74039016,"2026-08-03T22:00:03.994Z","UAV 3"
"ENINF068","Follow-Entity Entity: ""ENINF001"" Offset: <-0 0 -0 >","-",21.36879724,-157.74059266,"2026-08-03T22:00:03.994Z","UAV 3"
"ENINF057","Follow-Entity Entity: ""ENINF001"" Offset: <-0 0 -0 >","-",21.36888709,-157.74033995,"2026-08-03T22:00:03.994Z","UAV 3"
"ENINF020","Follow-Entity Entity: ""ENINF001"" Offset: <-0 0 -0 >","-",21.36877085,-157.74033669,"2026-08-03T22:00:03.994Z","UAV 3"
"ENINF054","Follow-Entity Entity: ""ENINF001"" Offset: <-0 0 -0 >","-",21.36860131,-157.74046329,"2026-08-03T22:00:03.994Z","UAV 3"
"ENBTR60004","Move to {-5499107.729384, -2250754.164082, 2310538.606898}","-",21.36891648,-157.74057726,"2026-08-03T22:00:03.994Z","UAV 3"
"ENINF075","Follow-Entity Entity: ""ENINF001"" Offset: <-0 0 -0 >","-",21.36889906,-157.74038132,"2026-08-03T22:00:03.994Z","UAV 3"
"ENINF049","Follow-Entity Entity: ""ENINF001"" Offset: <-0 0 -0 >","-",21.36869714,-157.74046485,"2026-08-03T22:00:03.994Z","UAV 3"
"ENINF009","Follow-Entity Entity: ""ENINF001"" Offset: <-0 0 -0 >","-",21.36861424,-157.74054959,"2026-08-03T22:00:03.994Z","UAV 3"
"ENINF038","Follow-Entity Entity: ""ENINF001"" Offset: <-0 0 -0 >","-",21.36893570,-157.74037075,"2026-08-03T22:00:03.994Z","UAV 3"
"ENINF076","Follow-Entity Entity: ""ENINF001"" Offset: <-0 0 -0 >","-",21.36879068,-157.74028363,"2026-08-03T22:00:03.994Z","UAV 3"
"ENBTR60005","Move to {-5499107.729384, -2250754.164082, 2310538.606898}","-",21.36927565,-157.74070322,"2026-08-03T22:00:03.994Z","UAV 3"
"FRT69002","Move to {-5499315.048189, -2250231.003964, 2310734.853397}","-",21.38062352,-157.73220904,"2026-08-03T22:00:00.000Z","UAV 3"
"FRT69001","Move to {-5499315.048189, -2250231.003964, 2310734.853397}","-",21.38083088,-157.73220700,"2026-08-03T22:00:00.000Z","UAV 3"
"FRMORT002","FFE-On-Location ""Location={-5499132.853573, -2251193.466895, 2310064.199617}""  Name of Weapons to Fire: Indirect-Fire-Gun:m9333he. Number-Of-Rounds: 1. Height-Above-Terrain: 0","-",21.39124517,-157.73722922,"2026-08-03T22:00:00.000Z","UAV 3"
"FRT69006","Move to {-5499315.048189, -2250231.003964, 2310734.853397}","-",21.38096188,-157.73222439,"2026-08-03T22:00:00.000Z","UAV 3"
"FRT69003","Move to {-5499315.048189, -2250231.003964, 2310734.853397}","-",21.38097332,-157.73240275,"2026-08-03T22:00:00.000Z","UAV 3"
"FRT69005","Move to {-5499315.048189, -2250231.003964, 2310734.853397}","-",21.38100014,-157.73233777,"2026-08-03T22:00:00.000Z","UAV 3"
"FRM113002","Move to {-5499315.048189, -2250231.003964, 2310734.853397}","-",21.38982569,-157.74169886,"2026-08-03T22:00:00.000Z","UAV 3"
"FRLAV008","Move to {-5499315.048189, -2250231.003964, 2310734.853397}","-",21.39000596,-157.74175678,"2026-08-03T22:00:00.000Z","UAV 3"
"FRMORT004","None","-",21.39105358,-157.73697074,"2026-08-03T22:00:00.000Z","UAV 3"
"FRT69004","Move to {-5499315.048189, -2250231.003964, 2310734.853397}","-",21.38065700,-157.73204394,"2026-08-03T22:00:00.000Z","UAV 3"
"FRT69008","Move to {-5499315.048189, -2250231.003964, 2310734.853397}","-",21.38096961,-157.73244663,"2026-08-03T22:00:00.000Z","UAV 3"
"FRT69009","Move to {-5499315.048189, -2250231.003964, 2310734.853397}","-",21.38066035,-157.73234161,"2026-08-03T22:00:00.000Z","UAV 3"
"FRLAV003","Move to {-5499315.048189, -2250231.003964, 2310734.853397}","-",21.38979255,-157.74180726,"2026-08-03T22:00:00.000Z","UAV 3"
